IMAGE_SIZE,TTI,FREQ
286259,4204.500,5366
11310,6482.000,5364
129847,3959.500,5364
1231235,7370.000,5358
11244,2371.000,5355
3695,9867.500,5354
7645,9491.500,5352
416041,5345.500,5352
59232,5289.500,5350
257199,10460.000,5345
330485,8003.000,5345
288890,3666.000,5341
287097,6944.000,5337
418487,4733.000,5333
77536,9147.000,5333
46031,6080.000,5332
4291,7226.500,5328
275744,4831.000,5325
1805895,17673.500,5320
49390,4063.000,5317
486610,4649.000,5315
103055,2510.000,5314
2708208,12227.000,5314
240914,1671.000,5312
96447,4519.000,5311
7652,8240.500,5310
255394,5160.000,5309
754539,4486.500,5306
424656,5028.000,5303
48607,9572.000,5303
6482084,3980.000,5299
278788,13485.000,5299
130721,7639.000,5297
42872,1919.000,5297
443252,12312.500,5296
1386339,9485.000,5293
872612,5424.500,5292
370786,3836.000,5289
886238,7342.000,5285
17671,2004.000,5285
285330,6721.000,5284
69010,2658.000,5283
659346,4960.000,5282
49796,2185.500,5282
158053,4350.000,5275
69840,6608.000,5273
130491,3513.000,5270
128976,7010.000,5270
453065,6401.500,5270
3208,6414.500,5262
4435,4294.000,5255
675100,6342.000,5255
30695,7515.000,5252
12188,4317.000,5251
1027002,8121.000,5250
1706888,6041.000,5250
931255,4132.000,5249
2467103,1726.500,5244
84987,7649.000,5242
130799,5728.000,5241
297963,4062.000,5240
2109553,9829.000,5233
38452,4185.000,5229
3912,12907.000,5227
81711,14372.000,5218
9371,4253.000,5215
112650,6776.000,5215
638185,6688.000,5213
57735,4902.500,5210
212035,4465.000,5208
15765,4632.000,5206
6778,8991.000,5203
4780,4803.000,5203
27062,2255.500,5200
64026,5508.000,5198
23471,3778.500,5196
60176,8053.000,5194
1628,5155.500,5190
3529841,3095.500,5186
222787,4243.000,5186
11731,4426.000,5181
729834,3700.500,5180
46276,6068.000,5179
426747,4416.000,5179
338,5614.000,5179
2679,13702.000,5175
115113,5017.500,5174
11940,4301.000,5173
141325,2512.000,5171
69647,2970.000,5168
1016,3024.000,5167
12128,1991.000,5162
159515,7118.500,5160
2125201,3672.000,5154
4321,3812.000,5153
172126,3735.000,5153
2935,8231.000,5152
16710,7549.000,5151
37089,5621.500,5150
43819,4022.000,5150
85956,7778.000,5148
357029,3787.000,5144
578413,5399.000,5140
576609,4774.000,5139
11300,3883.500,5138
37286,9551.000,5138
18071,6527.000,5137
283439,14137.000,5137
31234,10312.000,5137
12181,3614.000,5135
3926,13603.500,5134
4090,10583.000,5131
347994,3710.000,5131
167903,4688.000,5129
763475,4427.000,5125
478298,3178.000,5122
92126,13705.500,5122
1769256,3990.000,5121
36003,3046.000,5118
116475,3900.000,5115
334580,6774.000,5115
46732,5275.000,5114
1026313,4381.500,5112
3788,12061.500,5112
166077,10772.500,5112
159356,3397.000,5106
50537,5825.000,5103
143469,4916.000,5101
1525745,3781.000,5100
78973,3450.000,5099
601567,3273.000,5097
134502,5874.000,5096
45874,3439.000,5096
7301,8029.000,5095
2281,4191.000,5091
6858,3869.000,5090
5000214,3774.000,5087
74702,3744.000,5084
43552,1993.000,5084
143024,3177.000,5083
576590,8117.500,5082
18412,4495.500,5080
818284,7143.000,5077
54436,2642.000,5075
3578,10806.000,5071
158055,6593.500,5070
102928,2780.000,5070
5090432,4046.500,5068
11375,1947.000,5067
136556,4209.000,5065
79674,2060.000,5064
528465,7037.500,5062
2746379,4399.000,5061
70569,20096.000,5060
10692,3619.000,5058
1877347,5293.000,5057
855640,2539.500,5056
26241,5855.000,5056
419787,5013.000,5053
1204972,11311.000,5051
7453,13543.000,5050
160282,3173.000,5050
330443,6564.000,5049
65578,6329.000,5045
34720,4216.500,5044
6722,3825.000,5043
901120,7904.000,5037
1031081,3232.000,5035
5503,3294.000,5033
45914,3403.000,5031
934489,9120.500,5030
66582,3536.000,5028
8859,7713.000,5026
602990,7627.000,5025
5551,16184.000,5023
106148,3388.000,5023
14083,4008.500,5022
38670,7727.000,5019
835380,3179.500,5018
34733,4119.000,5014
8224,10249.000,5013
2185,3567.000,5012
7972,4204.000,5008
55255,2781.000,5005
128039,2541.500,5004
448358,10101.000,5003
899163,2980.000,5003
46451,7220.000,5001
170146,449.000,5000
44563,4947.000,4999
41538,4901.500,4998
103682,5436.000,4994
33167,697.000,4992
681319,3984.000,4990
1674958,9559.000,4987
3744,12372.000,4985
45571,3061.000,4985
9153,3422.500,4984
665717,6625.500,4984
98538,3074.500,4984
15304,2463.000,4979
1525703,4185.000,4977
574935,4144.500,4976
217281,9474.500,4974
17447,4154.000,4972
4097,10035.500,4968
561536,4055.000,4964
4447,3965.000,4963
641000,9981.500,4962
12346,3440.000,4958
6314470,3990.000,4957
37267,3806.000,4957
174637,3116.000,4951
52621,3971.000,4949
91513,3934.500,4948
2106,4422.000,4947
651113,8856.000,4947
455854,10907.000,4945
8722,4036.500,4944
79956,3860.500,4944
3398,10810.500,4944
460480,4329.500,4942
3796502,3664.000,4941
286279,2775.500,4938
41167,5081.000,4938
71948,3664.000,4938
22643,4998.500,4938
175237,7889.500,4938
746340,12723.000,4936
4570,3739.000,4935
1843,4960.000,4931
35744,3919.000,4927
26543,4545.000,4927
16584,4091.000,4925
212043,4090.000,4925
2322,1403.000,4924
253666,7088.000,4923
329226,3947.000,4923
717121,7289.000,4920
116323,4111.000,4917
1277191,4591.500,4914
2254,4373.000,4914
95453,5732.000,4913
47840,5323.500,4910
1785,5435.000,4907
404072,3284.000,4897
141236,2944.000,4895
60729,5338.000,4894
16843,2990.500,4892
3596,10756.000,4888
3431810,4566.000,4888
68760,5634.000,4887
7284,3374.000,4887
105449,3960.500,4886
91457,4701.000,4886
283138,2956.000,4885
69021,3424.000,4885
140492,3518.000,4885
79718,4887.000,4883
1128,3586.000,4881
71906,4239.000,4880
801424,3872.000,4878
101766,1785.000,4877
571449,3946.000,4877
16078,2004.500,4876
593998,5330.000,4873
29613,8234.000,4872
92153,6954.000,4871
212,10047.000,4868
665525,10609.000,4867
320817,4466.000,4867
126836,4844.000,4867
168197,6378.000,4862
91155,4804.500,4862
889742,4918.000,4861
48,1919.000,4855
49,4888.000,4854
1877864,5363.500,4852
396027,3573.000,4850
26970,4851.500,4848
4123,4180.000,4843
781516,13884.500,4842
34426,5981.000,4839
59275,6730.000,4839
12410,4990.000,4838
7625,10367.000,4835
4292,6717.000,4834
8430,3240.500,4832
12242,2177.000,4832
54042,10090.000,4827
224787,3154.000,4825
3835,9256.000,4823
138162,4946.500,4822
185465,6062.500,4822
2502,5598.000,4821
31788,13415.000,4820
20811,3772.500,4820
3541,8270.000,4814
15159,2894.000,4814
305837,6698.000,4813
239410,3700.000,4811
25423,7491.500,4810
4639,8941.500,4808
4329,4078.000,4807
4728,5678.000,4807
197813,5042.000,4805
19489,3008.000,4804
238259,1511.000,4802
332058,3787.000,4802
46790,5332.000,4802
112238,12427.000,4800
97555,4739.000,4799
360936,4340.000,4796
418895,6052.000,4795
72823,2358.000,4794
50482,2722.000,4794
40170,5116.000,4793
689057,2681.000,4793
668744,3433.000,4792
367668,4543.000,4791
1883829,3778.000,4791
16398,8758.000,4791
70036,3353.000,4791
82511,4202.000,4789
272331,9779.000,4785
5064,8418.000,4785
29246,6201.000,4784
3662,11833.000,4778
27160,4737.500,4778
139166,4344.000,4776
87661,3847.000,4775
271406,8696.000,4774
503005,4230.000,4773
422214,11162.000,4770
6596,3302.000,4766
55884,2821.000,4762
647107,5298.500,4760
368403,5774.500,4760
50209,6393.000,4755
9300,3554.000,4753
29952,4326.000,4753
7967,6510.500,4750
10189,8531.000,4749
11680,4846.000,4749
11049777,3749.000,4746
58411,6111.000,4741
54285,7945.000,4737
29645,4480.500,4736
1360,5758.000,4735
86006,6581.000,4731
303829,9087.000,4729
232429,3735.500,4728
418497,4828.000,4727
4189,4632.500,4726
47461,4195.500,4724
82884,3815.000,4722
1449293,2916.000,4721
758166,6754.000,4720
560988,6572.500,4720
2551227,6084.000,4719
6127803,4644.000,4717
21606,3898.000,4712
214713,7267.500,4712
143479,3526.000,4710
372320,8224.000,4705
132021,6885.500,4704
37806,3748.500,4702
4557,5171.000,4702
45963,4627.000,4701
100183,7035.000,4701
69946,7140.500,4698
4157509,4096.000,4697
6777,1604.000,4697
171463,4572.000,4697
16910,3035.500,4694
16107,2965.000,4693
256414,15071.500,4692
4221,5693.000,4691
45779,4794.000,4691
85232,3829.000,4689
18460,2901.000,4687
34386,9952.000,4686
327380,5027.500,4684
54634,6024.000,4678
2169571,3865.000,4676
44164,5239.000,4675
720707,6090.500,4670
23836,6425.500,4670
86061,6726.000,4669
73301,7491.500,4668
1742334,7195.000,4666
484446,4372.000,4665
765165,5493.000,4663
413309,7711.000,4663
58982,2240.500,4660
559201,6349.500,4656
13081,3622.000,4655
81984,1509.000,4654
7414,8066.000,4653
13998,8036.500,4652
821173,1538.000,4648
11249,2794.500,4648
198346,3683.500,4648
8775,335085.000,4647
403529,5401.500,4646
569477,2934.000,4639
338741,7936.500,4638
102408,3103.000,4636
146420,738.000,4631
5846,8188.000,4631
213305,4271.000,4629
51818,2531.000,4627
794489,4444.000,4626
37694,5771.500,4626
6877,4519.000,4623
255264,3882.000,4620
92507,11109.500,4618
4550,6278.000,4618
2125410,4538.500,4618
880432,4407.000,4618
281786,3638.000,4617
17194,9289.000,4617
126759,5845.000,4614
974705,5316.500,4614
297126,3273.500,4614
1889639,7688.000,4614
2369239,6162.000,4609
242961,3105.000,4609
247890,4182.000,4605
14234,6429.500,4604
66035,2417.000,4604
28486,5094.500,4604
309845,4302.000,4601
2290,5004.000,4600
518642,2993.000,4600
2460,6650.000,4599
34974,6183.000,4593
256,4206.000,4593
703483,3765.500,4592
20790,51906.000,4592
20478,7444.000,4589
91859,3546.500,4588
196687,6485.000,4586
52437,6538.000,4585
176468,4245.500,4580
2457992,5493.000,4579
15526,3372.000,4578
1480654,2503.000,4576
16124,5699.500,4574
4843877,4446.000,4573
75423,8154.000,4573
56997,5237.500,4572
3800,13111.500,4572
561669,3076.000,4572
121646,9715.000,4571
77918,3954.500,4570
130482,6145.000,4570
82961,7347.000,4569
306251,6101.500,4568
39689,670.000,4564
218,2283.000,4561
729161,5571.000,4560
3306547,7090.000,4559
5444,9999.000,4556
18831,3660.000,4555
12154,8062.000,4555
684722,3732.000,4555
51116,8201.000,4553
5308,13125.000,4553
48734,6733.500,4552
43623,4440.000,4551
42653,3798.000,4551
722745,3441.000,4549
1445,5829.500,4544
15668,10182.000,4542
176617,2928.000,4541
189627,3587.500,4540
129882,4745.000,4539
1912513,5815.000,4539
559355,7100.000,4531
12462,4416.000,4529
37709,5666.000,4527
2960,8563.000,4527
28852,4324.000,4525
19787,3694.000,4525
15448,3097.000,4525
24595,2519.500,4524
37062,608.000,4524
695435,6004.000,4523
68898,2757.500,4522
4786,7286.000,4522
2190329,2230.000,4521
43580,3076.000,4521
24553,4257.000,4519
25320,8736.000,4518
46640,2551.000,4514
16163,12627.000,4514
3891,9455.000,4513
3679,11777.000,4513
2478,13320.000,4512
887882,3710.000,4511
8232,7367.500,4510
29708,4838.000,4509
45430,7517.000,4505
167371,4816.500,4504
348554,10511.000,4503
438408,8742.000,4503
776325,8155.500,4502
53278,1709.000,4500
39532,9877.500,4498
66917,6750.000,4492
12614,5144.000,4491
3597,7633.500,4490
3863646,3186.000,4489
159632,5701.000,4489
90493,4072.000,4488
572783,6832.000,4488
6962,13070.000,4486
698,4094.500,4486
246566,6464.500,4484
646549,4351.000,4483
941300,4510.500,4482
464497,4029.000,4477
46725,5521.500,4476
188440,6175.000,4475
67283,5539.500,4474
61800,6111.500,4474
751571,4679.500,4472
1824,3520.000,4472
438534,8040.000,4471
243176,4091.500,4470
119380,4666.000,4470
6024,8234.500,4470
239680,6408.000,4468
116145,3076.000,4467
12067,3269.000,4467
657845,4631.000,4465
6303,6193.000,4463
1397399,8626.000,4463
1100585,4596.500,4462
11323,6109.000,4462
84590,8070.000,4458
19058,7863.000,4457
236488,2401.000,4456
58165,2139.000,4455
235144,2301.000,4454
157834,2990.000,4454
219190,3766.500,4454
11402,7974.000,4453
178254,5090.000,4450
554582,2909.000,4450
157843,3820.000,4447
427448,2594.000,4447
28829,5554.000,4447
295146,8130.000,4447
877446,4923.000,4447
303471,3885.500,4446
230409,6811.000,4444
84777,6633.000,4443
79300,11809.000,4443
36986,8343.000,4441
54115,3199.000,4440
1461,928.000,4438
4108,4567.000,4438
6405541,4119.000,4437
238062,1767.000,4433
540413,4331.000,4429
15774,4079.000,4428
54447,8486.000,4423
14038,3153.500,4422
20983,5654.500,4422
557859,7360.500,4422
32802,7216.500,4422
53557,7255.000,4421
27282,3047.000,4420
237372,5990.000,4417
228007,3915.000,4414
19848,5342.000,4413
270360,8127.000,4413
243014,3831.000,4411
190491,7265.000,4409
52487,4435.000,4408
6200,6054.000,4403
20838,11868.000,4403
10597,4000.000,4400
111268,10160.000,4399
2077233,6209.000,4397
284098,4751.000,4397
70030,6861.000,4395
2986,3426.000,4394
212436,1882.000,4393
124907,13893.000,4389
104095,5693.000,4389
1517137,3963.000,4388
50868,2578.000,4387
145304,3152.000,4386
7161,2357.000,4382
27802,5769.000,4379
1197335,4925.000,4378
225226,8983.000,4378
13288,4488.000,4377
142845,9528.000,4375
181806,15095.000,4375
63906,5583.000,4374
576581,4287.000,4369
70062,2572.500,4368
48095,3420.000,4368
167987,4598.000,4368
16896,2297.000,4367
74706,3685.000,4367
22214,4564.000,4365
475783,4998.000,4365
393745,8848.000,4364
468498,3666.000,4363
745650,6375.000,4362
65934,7284.500,4362
77398,6677.500,4360
432658,3828.500,4360
731447,6032.000,4356
814831,4198.500,4352
717068,7763.500,4348
22708,5874.000,4348
16577,3102.000,4348
5090474,3844.500,4344
46058,3173.000,4344
938426,5536.000,4342
26367,12421.500,4338
932859,8520.000,4335
3990,3727.500,4334
3908654,3348.000,4334
16120,2790.000,4334
1159446,3935.000,4333
534946,6597.000,4331
28260,4987.000,4329
282864,3557.500,4328
980175,7570.000,4327
457761,4410.000,4326
758948,6557.000,4325
93262,10617.000,4321
73712,5949.500,4320
6639,3610.000,4318
1013459,4431.000,4316
59210,3951.500,4316
135281,3887.000,4315
4460,6131.500,4312
2111,2316.500,4310
1142183,3266.000,4309
237287,5645.500,4308
5587,8525.000,4307
17319,5169.000,4305
188398,6243.000,4305
110259,5891.000,4304
8297,4053.500,4302
5853,5278.000,4301
34131,6143.500,4300
57741,7341.500,4296
83160,3589.000,4295
448186,4563.500,4294
355228,3332.500,4292
125503,2964.000,4291
33651,4400.000,4289
715780,3775.000,4289
24302,2529.000,4287
25465,8209.000,4285
85955,7703.000,4285
238633,5016.000,4283
151,3488.000,4283
6835,3998.000,4283
654742,3688.000,4282
330238,7731.500,4278
7132,4980.000,4276
72755,7577.000,4275
8907,13006.000,4273
441311,7070.500,4270
1681468,3477.000,4270
680844,4544.000,4270
29439,7189.000,4269
51048,7043.000,4268
65378,3755.000,4267
3618,11752.000,4267
10086,2411.500,4266
354976,5044.000,4265
9044180,7461.000,4265
130267,5751.500,4264
304523,4372.500,4262
1336887,2782.000,4262
4157467,4075.000,4261
8006,4924.000,4260
352033,4197.500,4260
1206304,3574.500,4260
26726,4632.000,4259
640318,4227.000,4258
119532,6341.000,4257
246,4451.000,4252
1012587,2704.000,4252
866430,2012.000,4250
44520,2811.000,4250
11240,12355.000,4250
84423,3884.000,4250
48155,3824.000,4247
1734328,4015.000,4245
185318,5177.000,4245
49554,6262.500,4244
657479,3898.500,4242
33130,4028.000,4242
17451,4206.500,4240
29009,5851.000,4239
716758,6197.000,4239
331914,8514.000,4238
278787,13141.500,4236
162717,5806.000,4232
5179,1846.000,4232
237735,4258.000,4231
91760,6458.000,4229
176334,2726.000,4228
659296,4473.000,4227
4738,4621.000,4227
25869,5714.000,4225
8437,4261.000,4224
53096,6471.000,4221
15567,2183.000,4220
43606,3339.000,4220
89339,3577.000,4219
18292,2395.000,4217
666979,12525.000,4217
423436,8278.000,4217
50443,7050.000,4215
29868,4850.000,4214
3810160,4056.000,4214
4126672,3760.500,4212
324976,9721.500,4212
85967,7544.500,4210
209970,7408.000,4210
5868,7355.000,4210
15305,3632.000,4210
12965,4356.000,4210
25618,12671.000,4208
575906,2787.000,4206
840260,3003.000,4205
5289,5020.000,4205
683624,5932.000,4204
267728,5653.000,4203
370863,3391.000,4203
3267,6230.500,4202
637964,3862.500,4202
818510,4701.000,4201
15556,4300.500,4198
2242172,7239.000,4198
5843,8511.000,4197
43486,7118.000,4196
172,3535.000,4194
309634,5740.000,4193
445599,5770.000,4190
544882,6496.000,4189
14756,5024.000,4187
66653,2115.000,4186
59724,3572.000,4186
39080,3405.000,4185
1883423,3848.000,4185
253624,8428.000,4184
26818,5390.500,4184
68916,1882.000,4179
25312,7234.000,4179
346520,3968.000,4178
725554,4790.500,4178
323798,7162.000,4177
248525,4739.000,4176
61760,2839.000,4172
31577,617.000,4171
326385,3451.000,4170
144767,6978.000,4169
1517346,4747.000,4169
2457,9877.000,4168
7117,1944.000,4167
20497,3296.000,4167
6632,3554.000,4167
332620,5830.000,4166
232862,7083.000,4161
1769047,3433.000,4160
21700,3930.500,4160
33965,4902.000,4159
98754,4007.500,4158
3821143,4016.500,4158
422742,8478.000,4155
891164,6652.000,4154
11534415,8524.500,4152
529655,3506.500,4150
10700,7001.500,4146
213486,14113.000,4144
285893,3355.000,4144
147899,10027.000,4143
8764,6636.000,4143
418425,5226.500,4142
283158,5777.500,4142
55569,5505.000,4142
1460497,3709.000,4141
64281,3517.000,4140
1889613,5677.500,4140
6862,10412.500,4138
733874,4584.000,4138
58402,4694.000,4135
64983,15665.000,4134
58421,4598.000,4133
4612,3455.000,4131
740034,6261.500,4130
34490,3378.000,4129
31884,4810.000,4128
453743,6514.500,4128
3604,6625.000,4127
23634,3437.000,4125
23505,8933.000,4122
6752,7341.000,4121
19218,3517.000,4120
905,4286.000,4119
410196,4976.500,4118
37525,5562.000,4117
4635,6213.000,4116
2083775,331456.500,4116
1861159,5288.000,4115
282463,9462.000,4115
51066,3709.500,4114
235727,4705.000,4114
38994,4466.000,4113
4204,8511.500,4112
5947,3772.000,4110
2094,11685.000,4110
428691,4241.000,4108
91896,2937.000,4108
3089,5379.000,4107
2947,5126.000,4106
48875,7410.000,4102
23400,5567.000,4101
196601,4617.000,4101
98331,15328.000,4100
827130,4683.000,4097
106238,3417.000,4096
958414,8299.000,4096
3887,6054.000,4095
124848,3250.000,4095
80387,3650.000,4091
84986,7400.000,4085
12705,3687.000,4084
25931,5495.000,4083
4068,5571.500,4082
418524,6426.000,4081
416194,3065.000,4080
30765,4120.000,4079
59877,5823.500,4078
210854,3487.000,4076
1073224,2505.000,4076
39900,6350.000,4075
37692,4693.000,4073
4727,6616.000,4073
838676,3228.000,4071
495175,2216.000,4071
857538,6237.500,4070
22083,4391.500,4068
146418,673.500,4068
3288754,20243.000,4065
6846,5811.000,4064
82105,4013.000,4063
96799,15385.500,4060
129689,9416.500,4060
18257,7137.000,4059
3513312,6610.000,4059
252452,5800.000,4058
56385,6058.500,4058
608185,2782.000,4057
264920,5821.000,4056
70,7293.000,4051
247908,7177.000,4051
31064,3918.000,4051
341799,2805.000,4051
1903,8961.500,4050
2244,9568.000,4049
224289,7941.000,4046
24946,10155.000,4046
292242,8399.500,4042
364942,8102.000,4040
19530,4649.000,4039
45248,2291.000,4038
231898,10127.000,4037
1467080,6632.500,4036
1131020,7125.000,4036
422978,7046.000,4035
28918,3728.000,4034
65728,6787.000,4033
304254,4737.000,4031
20982,8022.000,4031
4829,6770.500,4030
49872,4300.000,4030
73344,3945.000,4030
174,2945.500,4028
3834,10679.000,4027
7789,12269.000,4026
166634,10688.000,4026
7856,6326.000,4024
419989,5705.500,4024
35433,6185.000,4023
34896,6960.500,4022
1244811,4492.000,4020
1885087,3426.000,4020
55354,8007.000,4019
64706,2794.000,4017
649678,7390.000,4017
332385,8642.500,4016
6568,5040.000,4016
243361,5611.000,4015
92212,9454.000,4015
610092,7045.500,4012
54057,2933.500,4012
1573267,7517.500,4012
83643,12710.000,4010
6397,4359.000,4010
717036,8452.000,4010
36584,3054.000,4008
508816,3924.000,4008
2808,10710.000,4008
715783,3562.000,4007
1202792,3932.000,4007
628031,8277.500,4002
5521,4725.000,3998
7687,4690.500,3998
97953,7271.000,3998
31036,4857.000,3997
7557,4559.000,3996
178170,6537.000,3995
2325,5646.000,3994
44430,4319.000,3994
722236,5850.000,3992
8019,4862.000,3992
959352,3290.000,3991
648813,4768.500,3990
7678,6397.000,3990
345104,3961.000,3987
108784,4200.000,3985
119979,4237.000,3984
560040,4278.000,3981
410967,6131.000,3981
1633481,3598.000,3980
1033174,6781.500,3980
14586,2777.000,3979
168482,10026.500,3978
60008,5937.000,3974
168155,4846.500,3974
863835,4829.500,3972
29182,6416.000,3972
103193,5562.000,3971
88408,9266.500,3970
7133,3078.000,3967
19782,4805.000,3965
13010,4103.000,3965
98276,4506.500,3964
311642,1909.000,3964
12618,2922.000,3963
1494270,7617.000,3961
37202,5831.000,3961
7854723,5650.500,3960
9139,2052.000,3959
10975,4088.000,3955
265352,9784.500,3954
2214168,5891.000,3952
22657,4159.500,3950
305711,5450.500,3950
265350,9482.000,3949
19638,3154.000,3949
9864,3147.500,3948
55182,4129.000,3948
16559,7135.000,3945
21239,4219.000,3945
13291,3683.500,3944
1616582,4555.000,3942
97263,2365.000,3941
420115,5114.000,3941
3842,12027.500,3940
4471,6330.500,3938
50263,6550.500,3936
346786,3919.000,3936
181713,5954.000,3934
554655,5891.000,3934
416759,6178.000,3933
25377,3898.000,3933
35961,3437.000,3932
231945,6167.000,3931
2119,9240.500,3930
26269,8736.000,3929
183884,1859.000,3929
41664,4850.000,3928
72481,7768.000,3927
65691,1910.500,3926
322483,3891.000,3926
751680,6739.000,3925
6405,3982.000,3925
298786,4699.500,3922
70325,3336.500,3922
442953,5010.000,3920
354194,4129.000,3919
81512,2580.000,3919
11486,5060.000,3917
1460706,4937.000,3915
1750089,3388.000,3915
436596,2770.000,3913
11241,2507.000,3913
92435,1089.000,3911
100075,5693.500,3910
32687,3241.000,3907
125856,7125.500,3906
3493,5223.500,3906
179793,9241.000,3905
145389,5684.000,3903
280820,2894.000,3903
888092,5429.500,3902
44674,1886.000,3902
37100,7906.000,3902
45989,6404.000,3902
135323,4501.000,3901
543167,10913.500,3900
98287,3044.000,3900
34638,5098.000,3899
369402,3975.000,3897
6356,4003.500,3896
1488,14876.000,3893
166007,7191.500,3892
30053,3284.000,3891
107823,7106.500,3890
451721,2194.500,3890
2137569,5960.000,3890
720987,3267.000,3890
14143549,9666.000,3888
11786,4002.000,3887
669621,11033.000,3885
129156,6689.000,3884
2540581,8101.000,3883
89756,2662.000,3879
512697,5704.000,3878
83547,7549.000,3877
773288,5471.000,3877
109152,3475.500,3876
37974,5718.000,3875
610703,4168.500,3874
57854,5017.000,3873
56067,6384.000,3870
167368,4506.000,3869
98587,2329.000,3869
483062,5813.000,3869
297395,4160.000,3866
195755,14449.000,3865
72840,3103.000,3865
46623,5993.000,3860
77545,6289.000,3860
242997,5141.000,3859
277725,5492.500,3858
14340,4258.000,3856
270543,7181.500,3856
187713,7433.000,3856
748335,4469.000,3856
88595,3323.000,3855
79383,5330.000,3855
52287,3712.500,3854
30758,5207.000,3853
1443070,4863.000,3852
767104,9216.000,3852
6467,5067.000,3850
44262,4483.000,3849
56356,4035.000,3848
2270,4244.000,3847
33585,3647.000,3846
5382,4416.000,3845
92084,8349.500,3844
651806,4899.500,3844
3365,5248.500,3844
576873,3963.000,3843
7049,3402.500,3842
397143,2774.000,3841
552612,4984.000,3841
9096,4424.000,3839
436097,3868.000,3838
4106,6001.000,3838
11778,1588.000,3838
3786,11524.000,3837
6545,5126.500,3836
84984,7374.000,3836
46606,4089.000,3836
83392,3786.500,3836
301027,5601.000,3835
901,8834.000,3835
571,4643.500,3834
31422,6426.000,3833
996764,6585.000,3832
25507,8153.000,3832
5020677,4555.000,3831
40659,5740.000,3831
2832,6006.000,3831
55247,2312.000,3831
2673,7295.000,3829
3535,6582.000,3829
209906,8496.500,3828
731019,2942.000,3828
4075,6005.500,3824
50260,7847.000,3824
413225,6129.000,3823
35152,9906.000,3822
100242,1480.000,3822
46185,3344.500,3822
27104,5771.000,3821
621,5190.000,3820
700,6548.000,3819
1025418,4020.000,3819
883802,7956.500,3818
36800,4394.000,3817
4278,6924.000,3817
38495,9620.500,3816
460916,7853.000,3815
52667,2566.000,3815
66984,4232.500,3814
96968,3929.000,3814
103787,4813.000,3813
44939,8743.500,3812
41532,7100.500,3808
74020,5812.000,3807
4752,3091.000,3806
48248,740.500,3806
563551,5143.500,3806
85713,7270.000,3805
58200,3430.000,3804
27707,9500.000,3804
11280,6942.000,3804
115,3754.500,3804
150733,6234.500,3804
107832,6006.000,3804
180798,5985.000,3803
4297,5836.000,3803
318630,4611.000,3803
128040,8111.000,3803
4383,11356.500,3802
1508207,1576.500,3800
874,4823.000,3798
38402,11870.000,3798
418692,7711.000,3796
996842,12538.500,3796
719,5226.000,3795
1298,11786.000,3795
6345,4695.000,3793
278789,13664.000,3793
613,5979.500,3792
37395,6669.000,3791
52369,4296.000,3791
14040,8259.000,3791
127791,8244.500,3790
9385,6749.000,3783
21287,5609.000,3780
383489,4001.000,3779
8540319,7588.500,3776
297839,6819.000,3776
51094,3830.000,3771
3157,8491.000,3770
8175,3562.000,3769
52336,4516.500,3768
450654,5824.000,3768
1484356,4408.000,3767
11773,6677.000,3767
27348,8130.500,3766
58453,6636.000,3765
69690,4927.500,3764
1490,3716.500,3764
457016,2785.000,3763
7217,5946.000,3763
425154,7338.000,3762
23988,2473.500,3760
1012034,3904.000,3760
2858,3640.000,3757
2554,13187.000,3755
15870,5821.000,3753
420271,4048.000,3752
89458,5783.000,3752
13100,6107.500,3750
65963,2843.500,3750
12115,4403.000,3750
4855,7637.000,3749
42428,9984.000,3749
154810,4328.000,3749
1036050,3155.000,3744
17362,3773.000,3744
214102,5898.000,3742
27398,2666.500,3740
2006895,7445.000,3739
3449,5664.000,3738
579,6098.000,3738
435804,12168.000,3737
4996,4917.000,3737
606995,7402.000,3737
875280,1434.500,3736
19024,9291.000,3735
246321,5111.000,3732
2488817,3239.000,3731
231925,4657.000,3727
4023,1551.000,3727
146052,1302.000,3727
236342,3075.000,3726
26096,5207.000,3726
2184133,4718.000,3725
126519,7213.000,3725
3704,11068.500,3724
557362,6267.500,3724
777276,2926.500,3722
3393,5571.000,3722
120560,4122.000,3717
26549,2205.000,3716
300641,5237.500,3716
19249,32808.500,3716
172742,7691.500,3716
52522,6452.500,3714
64382,3819.000,3712
2530914,6847.000,3712
285378,5583.000,3711
63769,6215.000,3710
59442,4096.000,3709
5809,4209.500,3708
1051581,2490.500,3708
16470,4294.500,3708
64159,3018.000,3707
35362,6638.500,3704
1062,8584.000,3704
271270,2401.500,3704
782233,17775.000,3703
51151,5284.500,3702
21329,7317.500,3702
73011,9367.500,3700
129658,3395.000,3699
416885,5593.000,3698
46727,3356.000,3698
36942,6028.000,3696
1953124,7151.000,3696
50597,2967.000,3695
271405,8748.000,3694
726192,4681.500,3694
50157,7830.000,3694
598919,3278.000,3693
51074,8351.000,3691
180188,4412.000,3691
210915,5657.000,3691
390876,8208.000,3691
41592,3419.000,3690
72010,3921.000,3685
54358,3478.000,3685
1231753,5037.500,3684
88444,8167.000,3683
16766,4182.500,3682
31535,3879.500,3680
16296,3243.500,3680
503831,3979.000,3679
89505,5089.000,3679
290061,12772.500,3678
692994,4372.000,3677
1173221,5374.000,3677
466498,8587.000,3677
283436,13568.000,3675
227331,4000.000,3675
27450,7361.000,3673
17590,2714.000,3673
5252,3711.000,3673
5413,3824.000,3673
13785,6535.500,3672
