DEVICETYPENAME,DOM_SIZE,TTI,FREQ
Mobile,23850,11178.000,188
Desktop,17380,8527.500,188
Tablet,13420,8181.000,188
Mobile,21430,10655.000,188
Tablet,12880,10343.000,188
Desktop,26880,15302.000,187
Mobile,18310,7434.000,187
Tablet,13280,9097.000,187
Tablet,12940,8722.000,187
Desktop,20890,11125.500,186
Desktop,16770,9140.000,186
Tablet,49370,3041.500,186
Tablet,18270,9827.500,186
Mobile,24280,10204.500,186
Desktop,26470,7637.500,186
Desktop,25370,5144.000,185
Tablet,13370,8519.000,185
Tablet,14010,8945.000,185
Desktop,19550,5508.000,185
Tablet,13030,9028.000,185
Mobile,23670,9471.000,185
Tablet,13060,10493.000,185
Mobile,21490,10773.500,184
Desktop,17960,7919.500,184
Desktop,17920,10494.500,184
Desktop,26650,7381.000,184
Desktop,19350,7362.000,184
Tablet,14290,9810.000,183
Desktop,19690,9560.500,182
Mobile,22940,4543.000,181
Desktop,19700,11868.000,181
Tablet,17330,10202.000,181
Desktop,20560,5944.000,181
Desktop,23650,7989.000,181
Desktop,17650,8424.000,181
Tablet,13070,8367.000,181
Desktop,20000,8606.000,180
Desktop,23460,11960.500,180
Tablet,14450,16251.500,180
Desktop,23470,12758.000,179
Desktop,17910,9433.000,179
Mobile,23910,9074.000,179
Tablet,12890,9523.000,179
Desktop,17620,9606.000,179
Tablet,14610,6372.000,179
Desktop,18780,11658.500,178
Mobile,24180,6505.000,178
Tablet,13010,8338.000,178
Mobile,24350,10812.000,177
Desktop,21990,9150.000,177
Desktop,17680,8594.000,177
Desktop,20540,6006.000,177
Desktop,20450,7309.000,177
Tablet,17600,11573.000,177
Mobile,24070,7293.000,177
Desktop,19360,8716.000,177
Desktop,25780,4836.000,177
Mobile,24370,10953.000,177
Mobile,24150,9035.000,177
Mobile,24090,8250.000,177
Desktop,24330,14438.500,176
Desktop,20500,6644.000,176
Desktop,17860,8442.500,176
Desktop,23600,10947.500,176
Tablet,13480,9147.000,176
Mobile,24400,9515.000,176
Desktop,25790,4971.500,176
Desktop,20520,6205.000,176
Tablet,13260,9551.000,175
Desktop,24270,16006.000,175
Desktop,18860,10579.500,174
Desktop,23480,12799.500,174
Mobile,17880,5881.500,174
Desktop,18940,9803.500,174
Desktop,18060,8865.500,174
Tablet,13000,10086.000,173
Mobile,23460,10032.000,173
Desktop,20530,6360.500,172
Tablet,13360,8527.500,172
Desktop,23490,13853.000,172
Desktop,24310,13775.000,171
Desktop,17970,8511.000,171
Tablet,12950,10733.000,171
Mobile,24140,8467.000,171
Desktop,27290,13254.000,171
Tablet,17160,9940.000,171
Mobile,23640,9173.000,171
Desktop,27060,13880.500,170
Mobile,24230,8819.000,170
Desktop,17780,7106.000,170
Mobile,24240,9086.500,170
Desktop,18950,10993.000,169
Desktop,16740,10039.000,169
Mobile,17930,7021.000,169
Tablet,13090,8822.000,169
Mobile,21370,11287.000,169
Mobile,24360,11551.000,169
Mobile,23480,8824.000,169
Mobile,23630,8847.500,168
Desktop,18390,10259.500,168
Mobile,24270,9699.000,168
Desktop,25970,6446.000,168
Mobile,23860,10120.000,167
Mobile,23490,10256.000,167
Tablet,14480,6093.000,167
Desktop,20680,6068.000,167
Tablet,13180,8258.000,167
Desktop,20490,6950.000,167
Desktop,26320,12681.000,167
Mobile,17870,6256.000,167
Desktop,21890,8491.500,166
Tablet,13540,9183.500,166
Desktop,20430,5969.500,166
Mobile,23610,8735.500,166
Mobile,24380,10176.000,166
Desktop,18380,9060.000,165
Mobile,24080,8183.000,165
Desktop,27030,14935.000,165
Desktop,17750,7346.000,165
Desktop,19370,7592.000,165
Mobile,32370,4171.000,165
Tablet,13460,9759.000,165
Desktop,22730,10277.000,165
Tablet,13510,9404.000,164
Desktop,23610,7217.500,164
Desktop,24300,14467.000,164
Mobile,20940,10614.000,164
Desktop,23640,10296.000,164
Desktop,18710,8394.000,164
Desktop,18520,9001.500,164
Desktop,18720,10111.000,164
Desktop,20440,6683.000,163
Desktop,20510,6605.000,163
Desktop,26900,15175.000,163
Desktop,20460,8067.000,163
Desktop,17710,8650.000,163
Desktop,23720,12341.000,163
Desktop,27050,13174.000,163
Desktop,26890,14384.000,162
Desktop,21820,5676.000,162
Desktop,23800,7631.500,162
Tablet,14270,10188.500,162
Tablet,17340,9491.500,162
Mobile,24210,8316.500,162
Desktop,25770,5258.000,161
Desktop,27070,13884.000,161
Mobile,23470,9570.000,161
Mobile,24740,11072.000,161
Tablet,17580,10331.000,161
Desktop,23980,10736.000,161
Mobile,19440,2231.500,160
Mobile,17840,7068.000,160
Desktop,20670,7137.500,160
Desktop,20550,7669.000,160
Desktop,23710,14127.000,160
Mobile,17900,5822.500,160
Desktop,17730,10572.000,159
Tablet,13650,10828.000,159
Tablet,14000,8120.000,159
Tablet,13500,9316.000,159
Desktop,18370,8824.000,159
Desktop,19450,6934.000,159
Tablet,17170,11807.000,159
Desktop,17690,8043.000,158
Mobile,24050,11267.000,157
Tablet,13250,10053.000,157
Desktop,22650,9617.000,157
Mobile,17830,7459.000,157
Tablet,14260,10132.000,157
Desktop,18600,8844.000,157
Desktop,17900,8758.500,156
Desktop,22000,8097.000,156
Desktop,17850,9708.000,156
Desktop,20570,7382.000,156
Mobile,17890,6406.500,156
Desktop,18360,9903.500,156
Tablet,17700,9990.000,155
Tablet,13020,10662.000,155
Desktop,24860,10307.000,155
Desktop,18340,11871.000,155
Tablet,13100,10235.000,155
Desktop,24290,15147.000,154
Tablet,13640,8969.000,154
Desktop,19340,8277.500,154
Desktop,27340,14917.000,154
Desktop,20650,6964.000,154
Tablet,14220,8064.500,154
Mobile,23500,10303.500,154
Desktop,17890,8655.000,154
Mobile,21320,14462.000,153
Desktop,17870,8231.000,153
Tablet,13240,8755.000,153
Desktop,19520,7263.500,152
Tablet,12850,10919.000,152
Desktop,18730,10939.500,152
Desktop,18080,10074.000,152
Desktop,25820,6103.000,152
Desktop,20660,5910.000,150
Desktop,24280,14750.500,150
Desktop,27280,12747.000,150
Mobile,24170,10015.500,150
Desktop,17820,7832.000,149
Desktop,19320,7744.000,149
Desktop,18440,8445.000,149
Tablet,13170,10753.000,149
Tablet,13160,9928.000,149
Desktop,17810,10723.000,149
Mobile,17820,7619.000,149
Tablet,17150,10213.000,148
Tablet,12870,10584.500,148
Desktop,20580,7802.000,148
Desktop,23630,10879.000,148
Desktop,18700,10179.000,148
Desktop,18050,8921.000,148
Desktop,22210,12525.000,148
Desktop,17700,9504.000,148
Desktop,20420,6809.500,148
Tablet,14490,6569.000,147
Desktop,17840,9765.000,147
Mobile,18440,6196.000,147
Desktop,25850,5095.000,147
Desktop,18460,10204.000,147
Desktop,19300,10939.500,146
Tablet,16660,5066.500,146
Desktop,23690,12390.500,146
Desktop,18400,10149.000,146
Mobile,19120,6611.000,146
Mobile,19520,6199.000,146
Desktop,23500,13574.000,146
Desktop,18930,9763.500,146
Desktop,25810,4611.000,145
Desktop,17720,9148.000,145
Desktop,24460,8669.000,145
Tablet,13140,9601.000,145
Desktop,17830,8399.500,144
Desktop,27240,7961.000,144
Tablet,13750,7145.500,144
Desktop,18660,8125.500,144
Desktop,21970,11499.500,144
Desktop,26680,10503.000,143
Tablet,13660,9031.000,143
Desktop,19220,6893.000,143
Desktop,17740,8306.000,143
Tablet,13740,8462.000,143
Mobile,21440,11491.000,143
Desktop,18690,8000.000,143
Desktop,24920,12481.500,142
Tablet,13710,8777.000,142
Mobile,24830,10725.000,142
Mobile,23450,9412.500,142
Desktop,18540,9925.500,142
Desktop,27080,15939.000,142
Desktop,20610,8033.000,142
Desktop,22470,11756.500,142
Desktop,27350,15480.500,142
Desktop,26870,15304.500,142
Mobile,21360,11506.000,142
Mobile,19530,5203.000,141
Mobile,19430,3039.000,141
Desktop,18580,10662.000,141
Tablet,14330,8810.000,141
Mobile,24260,9456.000,141
Desktop,18530,9822.000,141
Desktop,22560,9500.000,141
Tablet,14310,9403.000,141
Desktop,18350,11231.000,140
Tablet,13670,10623.500,140
Tablet,13150,10028.000,140
Desktop,22180,7904.000,139
Desktop,26850,18561.000,139
Desktop,18450,9707.000,139
Desktop,17880,8185.000,139
Desktop,22720,12237.000,139
Desktop,18630,10812.000,139
Mobile,18490,6944.000,139
Desktop,18620,10801.000,139
Mobile,24490,10908.500,138
Tablet,13530,10587.000,138
Tablet,15650,4259.000,138
Tablet,13990,8697.000,138
Desktop,18560,9890.500,138
Desktop,22190,6724.500,138
Tablet,13600,9671.000,138
Mobile,19000,6674.000,138
Mobile,19140,7354.500,138
Mobile,21730,13029.000,138
Mobile,19130,6422.000,137
Desktop,18570,10693.000,137
Desktop,25800,4820.000,137
Desktop,18760,10970.000,137
Desktop,27000,15151.000,137
Desktop,20950,8224.000,137
Mobile,23660,11011.000,137
Tablet,17350,10856.500,136
Desktop,18410,9942.000,136
Tablet,13520,8466.000,135
Tablet,18190,9214.000,135
Mobile,18910,8395.000,135
Tablet,17570,11115.000,135
Desktop,19100,8869.000,135
Tablet,13550,8853.000,135
Desktop,19230,9023.000,135
Desktop,21720,9960.000,135
Tablet,14030,8691.000,134
Desktop,18680,9738.500,134
Mobile,24840,11592.000,134
Tablet,17360,10659.000,134
Desktop,18420,9663.000,134
Tablet,13980,8933.500,134
Desktop,25870,6477.000,133
Mobile,21350,12042.000,133
Desktop,19210,7061.000,133
Desktop,25760,5388.000,133
Tablet,13270,8363.000,133
Mobile,24620,10062.000,133
Desktop,24320,14790.000,133
Desktop,26010,9441.000,133
Desktop,22350,8966.000,133
Desktop,22920,6155.000,133
Desktop,26280,13192.000,132
Desktop,19400,7718.000,132
Tablet,14470,8728.000,132
Desktop,25840,4818.500,132
Desktop,26290,12555.500,132
Desktop,23520,9712.500,132
Desktop,18470,10006.500,132
Desktop,18750,11587.000,131
Mobile,21720,9499.000,131
Desktop,23660,8412.000,131
Desktop,18740,10104.000,131
Mobile,23510,8770.000,131
Tablet,12860,9323.000,131
Desktop,18770,11210.000,131
Desktop,24250,13796.000,130
Desktop,26660,9748.000,130
Tablet,13620,9926.500,130
Tablet,13630,10715.500,130
Mobile,18990,6615.500,130
Tablet,13610,8800.000,130
Mobile,41180,25548.500,130
Desktop,23670,10104.500,130
Desktop,18920,10599.500,130
Mobile,18450,6924.000,129
Tablet,13680,10722.000,129
Desktop,23730,12875.000,129
Tablet,14690,10656.000,129
Desktop,19410,7507.000,129
Desktop,20590,6770.000,129
Tablet,14230,10082.000,129
Mobile,19230,8860.000,129
Desktop,21700,10315.500,128
Desktop,18550,10907.500,128
Desktop,22570,11721.500,128
Mobile,20960,8914.500,128
Tablet,13580,9179.000,128
Desktop,18650,9520.000,128
Mobile,24850,10316.500,128
Desktop,25360,5812.500,128
Tablet,14440,11042.500,128
Desktop,24930,11564.000,127
Mobile,24250,9237.000,127
Desktop,18640,10572.000,127
Mobile,21310,9709.000,127
Mobile,19040,7660.000,127
Desktop,21690,8555.500,126
Tablet,14680,10551.000,126
Mobile,21700,8585.000,126
Desktop,18510,10459.500,126
Mobile,23330,6069.500,126
Desktop,25910,4869.500,126
Mobile,23870,9757.000,126
Tablet,14670,9936.000,125
Desktop,19280,8629.000,125
Desktop,19530,6256.000,125
Desktop,21680,10592.000,125
Desktop,18870,11583.000,125
Desktop,22400,8539.000,125
Tablet,15300,6237.000,125
Desktop,24430,11810.000,125
Desktop,18480,10445.500,124
Mobile,24060,9994.000,124
Desktop,24260,14750.000,124
Mobile,23650,8752.500,124
Mobile,20270,8871.500,124
Desktop,20600,5911.000,124
Desktop,21830,7682.000,123
Mobile,24160,6496.000,123
Desktop,18670,10576.000,123
Mobile,21160,5557.000,123
Desktop,20900,8009.000,123
Mobile,19160,6049.000,123
Tablet,13560,8136.000,123
Desktop,19180,6443.000,123
Desktop,27210,7833.000,123
Mobile,24820,10009.500,122
Tablet,13570,8701.000,122
Desktop,19200,7805.500,122
Desktop,18500,10210.000,122
Desktop,26310,11512.500,122
Desktop,20620,8885.000,122
Desktop,25740,4607.000,122
Tablet,15310,6997.500,122
Desktop,18430,6926.500,122
Tablet,14210,9398.500,122
Desktop,22410,11925.500,122
Desktop,19090,10230.000,122
Desktop,19680,11001.500,122
Mobile,18560,7530.000,121
Desktop,27020,14233.000,121
Tablet,15640,4798.000,121
Tablet,14590,12236.000,121
Mobile,18720,8126.000,121
Desktop,23450,11847.000,121
Mobile,19110,4922.000,121
Desktop,21920,14094.000,121
Mobile,18570,7153.000,120
Tablet,13700,8406.500,120
Mobile,49450,2574.000,120
Tablet,13690,8977.000,120
Desktop,23010,8520.000,120
Mobile,18980,6605.000,120
Mobile,19030,6952.000,120
Mobile,18480,6857.000,120
Tablet,14200,8476.000,120
Desktop,26640,11232.500,120
Desktop,23510,11940.000,119
Desktop,26300,12491.000,119
Tablet,14280,10621.000,119
Desktop,21410,11712.000,119
Desktop,26670,9387.000,119
Desktop,22230,11634.500,118
Desktop,19120,10931.500,118
Desktop,22240,10062.000,117
Mobile,23410,5774.000,117
Desktop,19140,8744.000,117
Mobile,21340,11755.000,117
Tablet,14190,8832.000,117
Mobile,17850,7653.000,117
Tablet,15320,6641.000,117
Desktop,26050,8210.000,117
Desktop,18880,10001.000,117
Mobile,18960,7224.000,117
Mobile,18360,6673.500,116
Desktop,20940,6731.500,116
Mobile,41190,25212.000,116
Mobile,18430,6626.000,115
Desktop,24850,15576.000,115
Mobile,27210,5956.000,115
Tablet,13190,9499.000,115
Desktop,23540,7249.000,115
Desktop,26860,15835.000,115
Desktop,27200,7172.000,115
Mobile,18880,6887.000,115
Tablet,13590,10195.000,115
Desktop,26700,9657.000,115
Desktop,23530,8744.000,115
Mobile,19150,7224.000,115
Mobile,21290,5049.000,115
Desktop,19670,9429.500,114
Desktop,27010,14789.500,114
Desktop,24030,10455.000,114
Tablet,18280,9180.000,114
Desktop,21570,9289.500,114
Desktop,19160,8006.000,114
Desktop,18490,10982.000,114
Desktop,24020,10152.000,114
Desktop,18910,9823.000,114
Mobile,18420,5573.000,113
Tablet,18180,9331.000,113
Desktop,19610,9962.000,113
Mobile,23620,8245.000,113
Desktop,27220,9901.000,113
Desktop,26920,13980.000,113
Tablet,14050,7954.000,113
Desktop,19190,8815.500,112
Mobile,24750,11919.500,112
Desktop,23130,7058.000,112
Tablet,14020,9373.500,112
Desktop,19130,11392.500,112
Mobile,23900,10932.000,112
Tablet,24010,10848.000,112
Mobile,19220,9916.500,112
Mobile,23600,9216.500,112
Tablet,14110,8585.000,112
Mobile,23440,9011.000,111
Desktop,22340,8621.000,111
Tablet,17370,9434.000,111
Desktop,22360,7207.000,111
Desktop,30290,28092.000,110
Mobile,21460,10372.500,110
Desktop,24560,13424.000,110
Mobile,18470,6963.000,110
Desktop,22550,9698.500,110
Desktop,22450,10111.000,110
Mobile,21450,10721.500,110
Desktop,25730,5439.500,110
Mobile,18660,7148.000,110
Desktop,25430,5424.000,110
Desktop,21420,10255.000,110
Mobile,18970,8657.000,109
Mobile,18950,6671.000,109
Desktop,24550,13100.000,109
Mobile,18870,8644.000,109
Mobile,24600,8942.000,109
Desktop,26840,16103.000,109
Desktop,25750,4329.000,109
Desktop,24420,15618.000,109
Desktop,23990,12246.000,108
Tablet,14060,7321.500,108
Tablet,14700,9878.500,108
Tablet,14360,9639.000,108
Desktop,22160,10464.000,108
Desktop,27090,13520.000,108
Mobile,24860,10857.500,108
Desktop,23400,12237.000,107
Desktop,19420,7144.000,107
Mobile,19330,4929.000,107
Mobile,21540,5652.000,107
Mobile,19240,8669.000,107
Mobile,24100,8402.000,107
Mobile,24610,10598.500,106
Mobile,19020,6641.000,106
Desktop,24840,15605.000,106
Desktop,25860,5510.000,106
Tablet,14070,8206.500,106
Desktop,25880,4733.000,106
Tablet,14160,9564.500,106
Tablet,14100,8616.500,106
Desktop,22120,6175.500,106
Desktop,42690,3151.500,106
Desktop,21450,10148.000,105
Desktop,25930,4285.000,105
Desktop,19290,8521.000,105
Tablet,14510,9571.000,105
Tablet,14150,8270.000,105
Mobile,20030,8500.000,105
Tablet,14600,11776.000,105
Desktop,22950,6431.000,105
Mobile,22360,13922.000,105
Desktop,18890,10855.000,105
Desktop,25700,5556.000,105
Tablet,16650,4600.000,105
Desktop,25380,4978.000,105
Desktop,24830,16038.000,104
Mobile,21330,12510.000,104
Desktop,19270,11289.000,104
Mobile,18520,7811.000,104
Tablet,14320,8236.000,104
Mobile,18460,7544.500,104
Tablet,13200,9257.500,104
Desktop,22330,10259.000,104
Mobile,21480,10514.000,103
Mobile,18320,8521.000,103
Desktop,25470,5142.000,103
Tablet,14090,10217.000,103
Desktop,19150,10515.000,103
Mobile,18680,5727.000,103
Tablet,15330,6564.000,103
Desktop,25830,4493.000,103
Desktop,24900,15250.500,102
Desktop,18900,9766.000,102
Desktop,23680,12054.500,102
Desktop,27270,12107.500,102
Tablet,14120,10242.000,102
Desktop,24410,12664.500,102
Mobile,23890,9199.500,102
Desktop,21780,9332.000,102
Tablet,14140,10274.500,102
Desktop,25920,5454.000,102
Desktop,21600,8008.000,102
Desktop,19560,7236.500,102
Desktop,19170,8187.500,102
Desktop,25590,9768.000,101
Desktop,27360,14567.000,101
Tablet,14580,9469.000,101
Mobile,19860,9092.000,101
Desktop,22490,11950.000,101
Tablet,14080,8482.000,101
Desktop,42700,3469.000,101
Mobile,18830,6373.000,101
Mobile,18330,7543.000,101
Desktop,24650,11466.500,100
Mobile,19050,8497.500,100
Desktop,19590,9470.000,100
Desktop,20630,7497.000,100
Desktop,24230,14864.500,100
Mobile,21170,5254.000,100
Desktop,19600,9948.500,100
Tablet,17140,11699.000,100
Mobile,21150,6076.000,100
Mobile,18920,5652.500,100
Desktop,19650,8790.500,100
Tablet,15780,8326.000,100
Desktop,25950,5072.500,100
Mobile,19010,6483.000,100
Tablet,23990,8685.000,99
Desktop,25900,4782.000,99
Desktop,26990,15613.000,99
Mobile,21470,10447.000,99
Mobile,20780,8505.000,99
Mobile,18410,7830.000,99
Desktop,21500,9212.000,99
Mobile,23880,9654.000,99
Mobile,21300,7302.000,99
Desktop,25890,4342.000,98
Desktop,23590,9994.000,98
Tablet,14570,9235.500,98
Desktop,21490,10111.000,98
Desktop,23950,11332.500,98
Mobile,18590,7123.000,98
Mobile,18390,7850.000,98
Desktop,19620,9291.500,98
Desktop,19240,8984.500,98
Desktop,25450,5845.000,98
Mobile,21180,6333.500,98
Tablet,14620,11719.500,98
Mobile,18710,6466.500,98
Desktop,19250,9111.500,98
Mobile,18530,7405.500,98
Tablet,14630,10966.000,97
Desktop,25960,5421.000,97
Mobile,18860,7505.000,97
Desktop,25990,4459.000,97
Mobile,23430,6218.000,97
Mobile,18940,8780.000,97
Desktop,20980,7874.000,97
Mobile,18750,6619.000,97
Desktop,24530,12902.000,97
Desktop,21550,8681.000,97
Mobile,18740,7346.000,97
Desktop,21870,9872.000,97
Desktop,26000,6790.500,96
Tablet,24020,11181.500,96
Mobile,19350,6535.500,96
Mobile,21570,8439.000,96
Mobile,18640,7774.000,96
Desktop,23560,7268.000,96
Tablet,13210,10015.500,96
Desktop,22260,12317.500,96
Desktop,22940,7324.000,96
Desktop,25460,4358.500,96
Desktop,25480,5090.500,96
Desktop,25710,5839.000,96
Mobile,24810,10331.500,96
Tablet,15590,5250.000,95
Mobile,19170,7076.000,95
Desktop,24640,10319.000,95
Mobile,21500,10757.000,95
Mobile,20790,9300.000,95
Desktop,24910,16259.000,95
Mobile,22030,6470.000,95
Desktop,20920,8289.000,94
Desktop,23320,11179.000,94
Desktop,21580,6255.500,94
Desktop,24000,10708.500,94
Mobile,32460,4622.500,94
Desktop,23960,12464.000,94
Mobile,18760,6569.500,94
Desktop,25940,3993.500,94
Tablet,15290,6615.500,94
Desktop,24570,13118.500,94
Desktop,24820,17163.000,94
Mobile,18650,6998.000,94
Mobile,19260,4706.000,94
Desktop,25440,4734.000,94
Desktop,24240,14192.000,93
Tablet,14170,8658.000,93
Desktop,21810,6852.000,93
Desktop,20640,7190.000,93
Desktop,27230,10803.000,93
Mobile,24910,10196.000,93
Mobile,23550,7579.000,93
Mobile,19320,4698.000,93
Desktop,21710,13627.000,93
Mobile,19190,6322.000,93
Tablet,14500,11090.000,93
Desktop,22970,7956.000,93
Desktop,24050,11890.500,92
Desktop,26970,13431.500,92
Mobile,21200,7252.000,92
Tablet,14830,8591.500,92
Mobile,24870,10972.500,92
Mobile,18500,6858.000,92
Desktop,22390,7963.000,92
Desktop,22310,11226.000,92
Desktop,24010,10825.000,92
Desktop,20960,9091.500,92
Desktop,26690,7743.500,92
Desktop,21440,9834.000,92
Desktop,19580,8239.500,92
Mobile,18510,6515.000,92
Tablet,18170,10221.000,92
Tablet,14710,10407.500,92
Desktop,23820,9934.000,92
Desktop,25720,5563.500,92
Desktop,21640,9013.000,91
Desktop,26720,7998.000,91
Desktop,26930,13462.000,91
Desktop,21470,7948.000,91
Desktop,26240,8767.000,91
Tablet,16640,4649.000,91
Desktop,20930,7873.000,91
Tablet,15630,5418.000,91
Desktop,27260,11771.000,91
Desktop,21950,11079.000,91
Mobile,18580,8992.500,90
Desktop,19640,10597.500,90
Desktop,21430,9065.000,90
Mobile,23560,8650.000,90
Desktop,21400,10833.000,90
Desktop,22250,10374.000,90
Mobile,19200,7651.500,90
Mobile,19560,9097.000,90
Tablet,17710,10730.500,90
Tablet,24710,11688.500,90
Desktop,19260,9554.000,90
Desktop,21000,6726.500,90
Mobile,19250,6188.500,90
Mobile,20760,8163.500,90
Desktop,22060,7997.500,90
Desktop,19110,10104.000,90
Tablet,14560,12593.000,89
Mobile,18810,6966.000,89
Tablet,15670,6863.000,89
Desktop,21960,11256.000,89
Desktop,24870,11968.000,89
Desktop,26020,7456.000,89
Mobile,21280,7778.000,89
Desktop,25690,5076.000,89
Mobile,22350,13315.000,89
Desktop,26270,12219.000,89
Desktop,23940,15279.000,89
Mobile,19840,7475.000,89
Desktop,21480,9952.000,89
Desktop,19330,8991.000,89
Desktop,21840,12308.000,89
Mobile,18840,9084.000,89
Desktop,26260,10065.000,88
Tablet,17130,9358.000,88
Mobile,21140,8331.000,88
Mobile,18850,8512.500,88
Desktop,19570,8764.500,88
Mobile,20510,6044.000,88
Mobile,21690,9015.000,88
Desktop,24880,14424.500,88
Desktop,24670,13381.500,88
Desktop,24600,12259.500,88
Mobile,24500,10943.000,88
Desktop,21610,8020.000,88
Tablet,16670,5119.500,88
Mobile,20770,8037.500,88
Mobile,21190,6265.000,87
Mobile,21510,10482.000,87
Desktop,24630,11524.000,87
Mobile,19550,7206.000,87
Tablet,14660,10357.000,87
Mobile,19100,6352.000,87
Mobile,20080,12072.000,87
Desktop,25400,4653.000,87
Desktop,25420,4554.000,87
Desktop,23830,9944.000,87
Desktop,21190,10258.000,87
Tablet,17560,10389.000,86
Desktop,49390,2397.000,86
Desktop,25010,10278.000,86
Desktop,24720,13158.500,86
Desktop,21940,12471.000,86
Mobile,23530,7755.500,86
Mobile,18610,6783.500,86
Mobile,19210,6268.500,86
Desktop,24680,14096.000,86
Desktop,24660,12080.500,86
Tablet,24730,11872.000,86
Desktop,23020,8669.000,85
Mobile,20280,9517.000,85
Desktop,24220,14786.000,85
Mobile,23400,9973.000,85
Mobile,19080,9821.000,85
Desktop,20970,7950.000,85
Tablet,15620,8415.000,85
Desktop,26030,9759.000,85
Desktop,24520,13277.000,85
Mobile,34490,15906.000,85
Mobile,21120,3997.000,85
Desktop,23140,10290.000,85
Mobile,24930,12208.000,85
Mobile,22870,6700.000,85
Mobile,18690,6064.500,84
Mobile,18730,7741.000,84
Mobile,24760,9975.000,84
Mobile,18550,7659.500,84
Desktop,24470,8874.000,84
Desktop,22960,8708.500,84
Desktop,26940,13703.500,84
Desktop,22010,7097.000,84
Tablet,14740,8749.000,84
Mobile,18630,6733.000,84
Desktop,25610,5908.500,84
Desktop,20910,9362.500,84
Mobile,18340,7592.500,84
Mobile,19060,9572.000,84
Tablet,14640,10285.000,83
Mobile,18700,6489.000,83
Mobile,18900,9976.000,83
Mobile,49490,2800.000,83
Mobile,23540,7115.000,83
Mobile,23170,9610.000,83
Mobile,18890,7176.000,83
Mobile,19830,9336.000,83
Desktop,26250,10258.000,83
Desktop,24590,10755.000,83
Tablet,24030,8961.000,83
Tablet,24000,9646.000,83
Mobile,18800,7297.000,83
Tablet,15660,7480.000,83
Tablet,15340,9583.000,83
Mobile,18930,9808.000,83
Tablet,14540,13003.500,82
Mobile,19090,7374.500,82
Desktop,22980,7394.500,82
Desktop,24810,14211.500,82
Mobile,20970,9012.000,82
Mobile,21250,5126.000,82
Mobile,18380,6730.500,82
Desktop,20990,8565.000,82
Desktop,22660,5536.000,82
Mobile,23380,9304.500,82
Mobile,18780,8186.500,82
Desktop,24700,15449.500,82
Desktop,23810,9738.000,82
Mobile,22780,8371.000,82
Mobile,66970,3793.000,82
Mobile,19070,9225.000,82
Mobile,19270,5752.000,81
Tablet,15460,4678.000,81
Tablet,24740,13253.000,81
Mobile,24590,10104.000,81
Desktop,24610,10299.000,81
Tablet,15790,6571.000,81
Desktop,22130,8502.000,81
Mobile,23570,8438.000,81
Desktop,26960,13087.000,81
Tablet,15760,5992.000,81
Desktop,27490,8542.000,81
Tablet,15720,6488.000,81
Tablet,15610,6215.000,81
Mobile,18820,6347.000,81
Tablet,14340,7408.000,81
Desktop,24890,14232.000,81
Mobile,24110,9016.000,80
Desktop,24620,10231.500,80
Mobile,20540,6862.000,80
Desktop,26220,7864.500,80
Desktop,24980,11765.000,80
Desktop,22100,12994.000,80
Desktop,22610,7913.000,80
Desktop,23440,10207.500,80
Mobile,18670,6596.000,80
Mobile,21670,9789.500,80
Desktop,26150,6049.000,80
Desktop,23050,7937.500,80
Mobile,24130,8968.000,80
Mobile,18400,8290.000,80
Tablet,15380,8728.500,80
Mobile,19510,8861.500,80
Desktop,23970,12631.000,80
Mobile,18540,7308.500,80
Tablet,14040,8451.000,79
Desktop,24540,12738.000,79
Tablet,24040,11165.000,79
Mobile,24120,8542.000,79
Desktop,21620,7890.000,79
Mobile,23350,8453.000,79
Desktop,21100,9590.000,79
Desktop,23360,11781.000,79
Mobile,24800,10822.000,79
Mobile,21580,7942.000,79
Desktop,24710,12305.000,79
Mobile,18770,8638.000,79
Desktop,23210,9146.000,78
Tablet,14810,10983.000,78
Desktop,22050,8810.000,78
Tablet,14820,9619.000,78
Desktop,19630,9868.500,78
Mobile,18600,7531.000,78
Mobile,19370,2657.000,78
Desktop,24690,16666.000,78
Tablet,17530,11112.000,78
Desktop,19310,9230.000,78
Mobile,20060,10479.500,78
Mobile,23420,9274.000,78
Desktop,25500,5300.500,78
Desktop,22640,7799.500,78
Desktop,27500,5037.000,78
Desktop,21090,8240.000,78
Desktop,22760,12330.000,77
Tablet,14550,11901.000,77
Mobile,20070,9057.000,77
Desktop,25000,12483.000,77
Mobile,19820,9360.000,77
Mobile,20800,9331.000,77
Tablet,14730,12328.000,77
Desktop,22110,11773.000,77
Desktop,22670,6176.000,77
Desktop,24580,12651.000,77
Mobile,19690,9133.000,77
Mobile,23040,8446.000,77
Mobile,20520,5578.000,77
Desktop,21040,7433.000,77
Desktop,25390,4952.000,77
Desktop,22040,10282.000,77
Desktop,26160,6123.000,77
Mobile,19660,9730.000,77
Mobile,19720,10130.000,77
Mobile,23160,9025.000,77
Tablet,14350,9502.000,77
Tablet,15280,5380.500,76
Mobile,20110,7387.000,76
Desktop,21460,9155.000,76
Mobile,23150,7746.000,76
Desktop,21270,9129.500,76
Desktop,21670,6036.000,76
Desktop,24510,11699.000,76
Desktop,22070,10148.500,76
Desktop,22840,8734.500,76
Mobile,20500,8424.000,76
Desktop,24800,15373.500,76
Desktop,25410,5325.500,76
Desktop,24060,13925.000,76
Mobile,19910,8685.000,75
Mobile,21260,6583.000,75
