TTI,IMAGES,FREQ
5678,72.828968,40659
5784,72.273132,40658
1938,48.076887,40657
5761,71.541803,40655
1931,48.175657,40653
5699,72.201914,40651
1932,47.805280,40643
5752,71.746043,40629
5708,72.363999,40621
5760,72.823059,40618
5676,72.251127,40605
5731,72.497291,40600
5738,71.528892,40600
5733,72.226731,40590
5710,72.055419,40582
5783,71.574967,40571
5747,72.178418,40562
5705,72.799004,40558
5764,71.919471,40557
5719,72.973711,40549
5694,71.710893,40549
5750,73.155083,40546
1922,47.705406,40544
5742,72.675209,40543
5772,72.591716,40538
5786,72.190778,40534
5781,72.159343,40529
1913,47.945396,40528
5753,71.898867,40521
5749,72.778140,40512
5763,72.000518,40506
5743,72.745684,40493
5751,73.175006,40490
5850,71.476856,40486
5770,71.815380,40467
5722,72.782690,40463
5725,72.455179,40461
1912,48.283401,40455
1929,48.201651,40451
5785,72.386138,40413
5736,73.525254,40409
1920,48.016531,40408
5798,72.053498,40394
1905,46.787674,40386
5778,72.184092,40382
1907,47.060214,40373
5804,72.107731,40369
1910,46.953768,40362
5822,72.259311,40357
1904,47.571652,40355
5819,75.345717,40348
5794,72.316781,40337
5795,72.458785,40337
5780,72.954873,40331
1914,46.824076,40330
5808,71.183617,40323
5774,73.294512,40321
5767,71.852253,40319
5800,71.805596,40318
5740,71.976406,40307
5755,72.889096,40305
1889,47.298539,40303
5793,71.193126,40295
5801,71.855292,40295
5832,73.426749,40293
1915,47.648987,40292
5758,72.024028,40286
5768,72.294278,40285
5789,72.810448,40274
1899,47.271152,40269
5799,72.200864,40261
5739,72.069328,40258
5721,72.834907,40256
5737,72.784320,40254
5773,72.027057,40248
5792,71.855617,40247
5754,71.972368,40243
5810,72.180214,40241
5771,71.922622,40231
1898,47.119580,40224
5802,71.880668,40224
5805,73.067797,40223
5779,72.149408,40212
5796,71.911692,40200
5787,72.456883,40181
5757,72.775623,40178
5776,72.550116,40177
1918,47.778444,40175
1901,47.163044,40167
5782,71.896250,40164
1917,47.447964,40155
5765,72.557155,40154
1897,47.153051,40150
5756,72.097447,40145
5762,72.106480,40139
5745,72.271466,40134
1903,45.862483,40126
5797,72.421325,40121
1902,46.445696,40117
5856,73.089488,40117
1900,47.040059,40116
5775,72.722930,40109
5769,72.003491,40100
1909,48.052076,40095
5790,71.634035,40094
5815,73.742573,40089
5741,71.882043,40074
5777,72.360917,40048
5812,72.142986,40032
1895,46.629516,40026
5814,72.673204,40025
1908,47.264971,40012
5806,71.624928,40003
5824,71.636416,39999
5759,72.918463,39994
5848,72.772759,39984
1892,46.674812,39983
5846,72.027808,39952
5867,72.586237,39948
5826,72.522912,39936
5813,73.655474,39936
5817,72.652295,39916
1883,46.574392,39910
5833,71.845863,39906
5847,72.227527,39903
5827,72.976389,39896
5837,72.446996,39893
1893,47.090567,39893
1906,47.514691,39888
5849,72.756520,39880
1896,46.650164,39873
1881,47.092603,39869
5809,71.470402,39868
5860,71.853828,39864
5816,71.706101,39864
5820,72.198555,39863
5840,71.960437,39860
5828,71.290779,39855
5823,72.805656,39852
5843,72.205938,39847
5851,73.316482,39838
5811,71.907913,39832
5788,72.925827,39826
5835,71.918199,39816
1884,46.941345,39809
5855,71.880800,39807
5829,73.382721,39794
5844,72.708418,39783
1880,46.453901,39773
5807,72.360516,39768
5834,71.912767,39767
1865,46.547588,39758
5885,72.514113,39750
5830,71.476979,39746
5818,72.242967,39742
1882,46.843362,39735
5864,72.481890,39729
5803,72.360092,39726
1875,46.645840,39725
5858,72.327442,39717
1879,46.381418,39715
1891,47.039584,39713
5854,72.421726,39713
1894,47.455839,39707
1886,46.908919,39668
5839,71.571004,39667
5873,72.253952,39661
5891,71.782507,39661
5870,71.658807,39655
5869,71.293306,39648
5845,72.078014,39621
1885,46.563377,39620
5875,72.963144,39587
5821,72.219174,39585
5884,72.304892,39578
5838,71.357172,39544
5899,72.681749,39538
5910,71.066926,39536
1868,46.273833,39535
5900,73.183447,39510
5880,71.762049,39504
5825,72.591753,39503
5886,72.442205,39502
1874,46.635839,39499
5831,73.252038,39498
5868,72.312994,39496
5842,73.341326,39496
5893,72.410397,39491
5882,71.755134,39491
5852,72.536729,39478
1857,45.662116,39478
1888,46.962101,39473
5895,72.285479,39467
5874,72.643903,39464
5871,72.664327,39464
5861,73.708396,39461
5887,72.520377,39456
5966,72.208609,39447
5898,73.235816,39446
5878,72.492965,39443
5902,72.001521,39439
5894,73.110410,39435
1887,46.014404,39434
5889,72.605676,39432
5836,72.821304,39430
5862,72.733617,39417
5920,72.495053,39414
5857,72.375533,39408
5897,72.682924,39407
5866,72.346515,39398
5914,71.587178,39385
5876,72.037859,39383
1890,46.666040,39382
5865,72.317838,39366
5863,72.511851,39365
5892,73.370184,39348
1870,45.782163,39346
5881,71.758857,39346
5909,72.631148,39341
5930,71.526310,39338
5904,71.854205,39336
5940,72.551199,39327
1850,45.703194,39322
5853,72.732484,39321
5927,72.887374,39307
5896,73.204173,39300
1877,46.553384,39300
5879,71.962149,39286
1873,47.285602,39282
1871,46.332926,39276
5917,73.778106,39271
1866,46.147645,39263
1869,45.766746,39262
5877,72.479280,39261
5888,72.580591,39260
5841,71.158257,39259
5937,73.862645,39256
5950,72.888778,39255
5923,72.685727,39227
5916,71.403605,39224
5932,72.367920,39215
5949,72.135851,39212
1867,46.430091,39208
1856,46.287092,39207
5954,72.485844,39206
5915,72.531417,39199
5883,72.930273,39196
5918,73.450393,39188
5912,72.502692,39187
5903,72.482979,39186
5859,71.868416,39184
5952,71.819258,39183
5919,72.244526,39182
5901,72.512597,39177
5906,73.015575,39165
1878,46.596834,39165
5907,72.913105,39162
5933,71.816055,39153
5944,72.564124,39151
5908,72.255435,39145
5935,71.589376,39138
1852,46.486047,39130
1853,45.575522,39121
5926,71.712635,39121
5964,71.879619,39109
5872,71.918576,39104
5928,72.588605,39089
5941,72.108424,39078
5980,71.829034,39078
1862,46.367191,39075
1848,45.779700,39065
5913,71.906175,39062
5998,72.124322,39060
1861,46.849808,39050
5948,72.520783,39047
5946,72.967777,39041
5890,71.047931,39035
5924,72.073782,39034
5968,72.523842,39027
5951,71.480625,39020
1876,47.022710,39014
5911,72.392925,39010
5936,72.468007,39008
1851,45.987975,39003
1872,47.327367,38999
5960,72.008540,38993
5931,72.558704,38992
6018,71.946294,38990
5938,72.703696,38987
5922,71.589358,38978
1858,45.925542,38975
5984,72.574299,38971
5942,73.160777,38967
5976,72.331605,38950
6048,73.147684,38948
5905,73.854058,38947
5939,72.486251,38947
1864,46.238785,38943
1843,45.554131,38933
5986,71.279544,38917
5955,72.276664,38910
1849,45.777295,38908
5945,72.473399,38908
5929,71.995965,38908
5934,72.946584,38902
1859,46.436287,38901
5958,72.545599,38893
5999,72.742381,38883
5983,71.867894,38878
5943,72.846795,38876
1860,45.968071,38867
1854,45.625711,38863
5970,71.342897,38863
5979,71.301377,38855
5965,72.893362,38851
5991,72.824423,38849
5959,71.720912,38848
6000,72.725210,38837
5962,71.922568,38821
6013,72.571127,38818
1863,46.059048,38816
5972,72.822949,38808
6003,72.513670,38807
5947,72.188807,38791
1846,46.289706,38791
5963,73.572394,38788
6004,72.363139,38784
6030,71.240863,38769
6002,72.487464,38768
5961,71.711551,38766
5957,72.929673,38762
5987,73.162156,38759
1855,45.812324,38753
5925,73.021475,38743
6084,72.879563,38734
6020,71.315537,38734
6014,71.605649,38732
5995,71.983370,38726
5921,71.851506,38722
5996,72.281036,38721
7174,59.436925,38716
5982,71.676967,38705
5990,72.342738,38703
5985,73.134551,38699
1845,45.315101,38686
1837,45.528086,38685
5992,71.779737,38672
5994,72.497129,38668
1840,45.894183,38661
5989,71.695792,38661
1844,45.205748,38654
5975,72.753505,38654
6005,72.056556,38652
5988,72.505317,38651
5953,72.201495,38651
6052,72.178235,38640
5974,72.251307,38638
1827,45.532909,38622
5997,71.784336,38611
6010,72.830717,38604
5978,72.501062,38590
1847,44.662181,38568
5969,72.182964,38565
1836,45.514288,38564
5981,71.715301,38553
5971,73.123162,38551
6033,72.309069,38548
6031,72.409399,38537
1831,45.504931,38534
1841,45.154551,38531
6019,73.113118,38526
6012,73.175904,38521
6027,72.385820,38518
6049,72.709186,38516
6065,71.947834,38512
1826,45.162516,38507
5956,72.552514,38504
1842,45.873441,38496
6050,72.387037,38495
1838,45.336433,38495
6034,72.492606,38475
5967,73.830505,38473
1834,45.224995,38463
6009,71.430366,38458
1833,45.662740,38457
6011,73.141063,38451
6032,72.452836,38440
6040,73.321600,38436
6015,72.747151,38430
1820,44.168068,38419
6054,72.328691,38413
1839,46.034940,38409
6058,72.738514,38396
6026,73.144858,38348
1779,42.969925,38338
6028,72.398962,38337
1832,45.236520,38335
5973,72.116045,38330
6082,72.187392,38326
6109,72.633572,38324
6035,72.717749,38324
6057,72.361184,38324
5993,72.434701,38316
6016,72.920579,38315
6061,73.033413,38309
6025,70.384421,38307
1835,44.791730,38306
6022,72.259777,38306
5977,70.899493,38296
6039,72.506543,38285
6098,72.757151,38279
6021,73.068250,38242
1816,45.370394,38235
6041,72.607334,38231
6023,72.753061,38228
6017,73.030271,38222
6001,72.471716,38220
6055,72.724385,38220
6064,72.643369,38202
6038,72.633308,38201
1818,43.726309,38200
1819,45.542127,38194
6096,72.107373,38194
1829,45.463638,38185
6007,72.745528,38185
1830,45.098832,38176
6071,72.674598,38159
6053,73.394951,38149
1817,44.668371,38145
6066,72.084021,38145
6047,73.020922,38142
6029,72.763511,38137
6068,73.539607,38137
1821,44.513151,38135
6024,72.548413,38130
6006,72.212143,38111
6060,72.180933,38097
1814,45.409202,38079
6045,72.300357,38078
6036,72.218919,38078
1822,44.988126,38066
6099,72.763291,38051
1828,45.212562,38050
6083,71.822562,38047
6086,71.940938,38045
6078,71.759766,38042
6056,72.746030,38036
1824,45.083346,38034
6081,72.385817,38031
1823,44.987562,38029
6044,72.195538,38013
1808,45.455459,38010
6063,71.765371,38009
6116,72.847937,38004
6051,72.986841,37998
6037,72.921020,37997
6092,73.262734,37989
6087,72.706129,37986
1815,45.308322,37983
6067,71.734394,37981
6042,72.211835,37973
6046,72.481974,37973
6073,73.475680,37973
6119,72.647979,37958
6088,72.848851,37956
1810,44.953235,37956
6100,71.447608,37935
6128,72.284061,37932
1812,44.381693,37931
6008,72.489213,37916
6080,72.198570,37911
6043,72.554013,37898
6101,73.133523,37896
6072,72.093359,37886
6085,72.707875,37881
1811,44.614540,37869
6142,73.447596,37860
6150,71.824251,37838
6074,72.662693,37835
6062,72.849572,37832
6103,71.130462,37827
1794,44.020676,37822
6077,72.528886,37821
6076,72.336321,37821
6069,72.733659,37820
6114,73.209016,37801
6094,72.472076,37799
1809,44.977643,37796
6135,72.578913,37795
1802,44.543458,37795
6105,73.140158,37793
6130,73.685399,37778
6127,73.206412,37774
1805,44.567437,37761
6136,73.080879,37760
1825,44.717369,37756
6079,72.511932,37755
6059,72.725772,37746
6134,72.917598,37742
6097,72.498953,37739
6115,72.425501,37732
6093,72.645443,37726
6117,71.564099,37715
1813,44.826692,37696
6186,73.054902,37685
6118,73.546878,37683
1798,43.364288,37679
6110,71.515620,37677
6106,71.608318,37676
6133,71.468532,37673
1806,44.919512,37670
6122,72.148216,37668
6089,73.441506,37662
6156,72.580738,37659
1797,44.955040,37656
6075,72.580613,37655
6095,72.749236,37649
6249,72.790039,37645
6107,72.677948,37643
1804,44.364805,37642
6129,72.494699,37637
6124,71.288122,37623
1803,44.839806,37617
1788,44.275773,37607
6120,73.162401,37586
6104,72.190959,37584
6126,72.640128,37580
6148,73.326173,37569
1799,44.108857,37563
6070,73.328186,37558
6113,71.829756,37552
6091,72.262377,37549
6131,72.783237,37548
6112,72.935276,37544
6121,73.377417,37542
1801,44.432883,37539
6111,72.412954,37532
1784,42.924432,37516
6125,72.330221,37481
1807,44.380570,37478
6102,72.147200,37466
6139,72.497369,37445
6165,72.729106,37439
1800,45.040521,37437
1796,43.703800,37424
1793,44.156080,37423
6187,72.824224,37417
1792,43.938404,37405
6167,73.756370,37401
6170,72.926730,37396
1783,43.562440,37396
6158,72.948451,37382
6141,72.211075,37380
6132,72.820327,37379
6137,71.636371,37376
1785,44.446433,37374
6090,72.325047,37370
1778,43.989024,37355
6183,72.872166,37353
6200,72.619512,37352
6108,72.559066,37348
6153,70.629332,37338
6144,71.814132,37333
6182,72.526054,37327
6146,73.084557,37324
6171,73.084050,37323
1795,44.056566,37319
6168,71.867235,37314
6177,72.735369,37301
6154,72.366793,37299
6149,72.745492,37268
6163,72.898186,37264
1776,43.764599,37264
1782,44.752772,37253
6123,73.799689,37252
1781,43.948160,37230
6164,72.519206,37228
6195,73.487066,37227
6181,73.173765,37217
6216,72.112072,37217
6152,72.178906,37215
6173,72.354168,37197
6185,71.944752,37196
6151,74.154630,37192
6155,72.039664,37187
6201,73.830156,37187
6178,73.368019,37172
6206,72.669285,37168
6140,71.730567,37167
1780,44.093794,37156
1787,44.387791,37154
6180,72.183957,37150
6166,71.862671,37137
1791,44.321861,37134
6138,72.534393,37130
6196,71.725106,37127
6179,71.463109,37123
1772,43.179893,37122
6159,72.725921,37117
6208,73.211505,37115
6280,72.568032,37100
6193,71.942526,37095
6145,72.102283,37093
1774,45.580383,37091
6147,72.903829,37090
6190,71.701914,37090
6204,72.129179,37088
6188,72.486046,37087
6207,72.099768,37086
6194,73.521532,37085
6143,73.086484,37082
6162,71.356681,37078
6184,72.349390,37076
6174,72.979796,37072
6169,72.230794,37072
6157,73.398775,37071
6199,71.817745,37069
1766,42.906214,37063
6245,73.929028,37057
1790,44.681233,37049
6197,72.169056,37041
6191,72.982938,37041
1765,42.800416,37032
6217,72.587589,37031
6250,72.369007,37021
6160,72.449426,37005
1770,43.618642,37002
1771,43.442207,36994
6241,73.507339,36993
1786,44.315599,36990
6189,72.969688,36982
6266,73.430627,36981
6229,72.878931,36979
1789,43.746876,36974
1752,43.017854,36967
6218,73.056436,36962
6231,72.314896,36955
6232,73.521325,36952
6228,71.761888,36949
6202,73.105746,36947
6203,72.035541,36943
6211,72.673508,36935
6219,72.451611,36930
6198,73.338993,36930
6222,71.750853,36922
6172,72.555962,36918
6230,71.545669,36918
6175,72.301879,36889
6221,72.485307,36888
6220,72.700851,36878
6210,72.104841,36875
6209,72.092192,36858
6214,72.799631,36857
6238,71.948150,36856
6176,71.964182,36853
1751,43.142307,36850
6212,71.295877,36843
6248,71.797177,36840
6240,72.656938,36833
6192,71.994081,36828
6225,72.554387,36810
1768,43.082813,36806
1769,43.940686,36804
6213,74.036689,36796
6227,71.475188,36796
6224,72.046479,36791
6161,73.520441,36788
1777,44.446815,36787
1761,43.616620,36786
6261,72.377549,36782
6226,72.744472,36767
6244,72.972336,36763
1763,43.726622,36755
6236,73.286830,36750
6269,72.619061,36725
6252,71.722641,36725
6247,72.332217,36723
6234,72.720573,36718
6260,72.339071,36715
6255,72.481288,36714
1775,43.509792,36713
1736,42.545593,36705
6223,73.981635,36700
6237,72.460038,36697
1767,43.552796,36679
1747,44.267299,36678
6246,73.473957,36670
6270,72.863918,36669
1748,42.712080,36656
6205,72.966088,36654
6233,72.056505,36634
6215,73.542548,36629
1762,43.479632,36626
6267,72.850126,36624
1773,43.786504,36619
6275,73.012974,36613
6300,72.462020,36598
1759,43.131165,36595
6254,73.342697,36595
6251,73.628134,36575
1760,43.463049,36575
6274,72.042247,36571
6242,71.604709,36568
1758,43.473799,36564
6264,72.817008,36559
6279,71.049734,36534
6272,72.665188,36531
6243,73.485218,36530
1764,43.707668,36527
6235,73.181086,36513
6301,72.028568,36510
6302,71.656184,36505
1755,43.264293,36505
6256,72.317801,36504
6258,72.886894,36488
6259,73.522789,36487
6273,71.862128,36483
6299,72.579633,36480
6283,73.224991,36477
6294,71.802112,36465
6285,71.748821,36464
1749,42.901369,36459
6286,72.761689,36444
6296,72.749986,36438
1757,43.732980,36428
6263,72.388854,36425
6292,73.894321,36412
6289,72.664607,36408
6271,73.193204,36402
6291,72.934141,36396
6298,72.021681,36392
6316,73.740807,36386
6276,72.916037,36373
1750,43.434162,36362
6306,72.564119,36354
1756,42.942895,36354
6268,72.633565,36353
1646,39.452425,36353
6262,71.383627,36353
6305,72.596462,36346
6317,72.593215,36346
6253,73.737426,36344
1754,43.358572,36333
6318,73.244223,36307
6309,72.855207,36300
6293,73.136087,36293
6277,72.240356,36292
6282,72.366950,36291
6314,72.395469,36286
6257,71.693317,36285
6239,73.177930,36267
6297,72.576821,36266
6315,72.399879,36266
6304,72.835075,36265
6295,72.789268,36264
1744,42.578975,36252
1753,42.797887,36247
6320,73.386562,36240
1745,42.838792,36239
1740,43.077760,36214
6265,72.887247,36212
6319,71.558533,36202
6332,72.158410,36191
6321,72.765499,36179
6313,72.907065,36165
6335,73.217589,36137
6334,72.536620,36128
6281,72.138812,36128
6340,73.076099,36124
6346,73.954654,36122
6288,72.380545,36114
6311,73.170258,36110
6355,71.957876,36108
1739,43.123722,36105
1738,41.738319,36105
1743,42.943743,36102
6329,72.905489,36091
6350,73.606862,36084
1734,42.343949,36078
6365,72.471167,36070
6322,73.190380,36070
6363,73.571947,36068
6310,72.068699,36056
1741,42.964526,36055
1746,43.479614,36054
6368,73.087565,36042
6361,72.752005,36041
6366,72.656631,36037
6349,72.670284,36028
1732,42.453925,36028
1729,42.708391,36014
6336,73.026656,36014
6353,72.327899,36008
6284,72.425540,36006
6326,72.939742,35995
1733,42.615842,35993
6342,73.162249,35988
6278,73.548908,35986
6400,72.837669,35982
6330,73.964578,35966
6369,73.558324,35963
6323,72.891408,35951
6333,74.417316,35944
1742,42.710295,35940
6337,73.172881,35938
1737,42.924588,35936
6307,72.803412,35933
6371,73.800145,35931
6420,73.483245,35930
6312,71.239165,35925
6348,72.736209,35911
6356,72.838579,35900
1722,42.645231,35891
6324,73.009362,35889
6290,72.222516,35885
6287,73.063094,35883
6380,73.041361,35879
6372,73.402565,35870
1730,42.507710,35863
6303,72.979223,35857
1727,42.423627,35857
6412,70.518898,35851
6341,72.561925,35850
1720,41.942314,35849
6328,72.810177,35844
6399,73.458429,35842
6362,72.343852,35841
6364,72.927985,35840
6397,73.205357,35840
6376,74.111145,35818
6343,73.013122,35817
6308,72.727313,35814
1723,41.226625,35808
1706,42.295158,35808
6325,73.374651,35796
1718,41.756664,35790
6382,71.965185,35789
6370,73.511890,35787
6358,73.155000,35787
6388,71.778666,35774
1735,42.534709,35769
6384,72.063770,35769
6344,71.781738,35769
6354,73.525601,35761
6381,72.604726,35760
1728,42.879150,35755
6385,73.310264,35747
6352,71.869601,35721
6351,71.467701,35713
1716,42.141084,35688
6339,72.577762,35686
6423,72.555073,35680
6402,72.653260,35678
6387,72.638405,35678
6360,73.112155,35674
1731,42.811074,35670
6374,73.036195,35668
6338,72.998598,35666
6418,72.848587,35664
6357,73.034884,35661
6383,72.260713,35656
6377,72.887817,35656
6347,72.031725,35650
6367,73.697079,35633
6373,73.618934,35629
6454,74.331275,35626
1726,43.233894,35623
6398,73.327316,35620
1724,42.888708,35618
6386,72.481652,35617
1725,42.609501,35616
6414,73.438279,35612
6345,71.850263,35609
6389,72.584754,35603
6430,74.177827,35602
6394,74.091009,35590
6359,72.550191,35584
6331,73.159313,35584
6434,73.089059,35572
6395,72.357532,35566
6378,72.865166,35540
6624,95.777427,35521
6405,72.941806,35519
6390,71.827843,35514
6406,72.472912,35514
6445,73.158777,35509
1719,42.388156,35496
6396,72.923461,35485
6431,72.175469,35482
6432,73.195207,35470
6391,72.468941,35465
6408,72.157761,35465
1709,42.410512,35463
6417,72.137447,35439
1710,42.161771,35439
6436,72.876326,35432
6379,73.869721,35424
6327,72.471457,35420
6403,71.781553,35409
6441,72.702245,35405
1711,41.530872,35404
6411,73.427559,35401
6375,73.240557,35397
6401,72.613083,35390
1713,42.318647,35384
6422,74.721753,35375
1700,42.129856,35370
6416,73.694052,35359
6444,72.858747,35355
1698,41.589964,35353
1715,42.032617,35350
1704,41.836285,35348
6448,73.145553,35341
6496,73.169567,35337
6428,72.655534,35333
6433,72.455956,35328
6415,72.983236,35314
6450,73.476239,35310
1717,42.216101,35303
6470,73.438398,35299
6462,72.696090,35290
1712,42.442574,35289
6409,72.376042,35278
6426,73.358159,35272
6435,71.919027,35271
6407,72.318625,35264
6413,72.836562,35255
6392,72.723926,35255
6427,73.182280,35248
1708,42.327014,35237
6421,72.974229,35234
6419,72.880863,35220
6410,72.544014,35216
6573,70.819777,35212
6466,72.826531,35211
6465,73.088467,35211
6463,72.971967,35209
6393,72.895975,35203
6425,73.278425,35198
1714,42.126591,35192
6446,72.885245,35188
1697,41.789478,35184
1721,41.811272,35183
6404,72.802018,35175
6467,72.453348,35165
1701,41.924090,35160
6451,71.128154,35153
6438,72.447053,35139
1705,40.984034,35137
6452,72.988359,35133
6464,73.574247,35126
6437,73.157671,35111
1707,42.533573,35103
6478,73.977153,35103
6447,72.241062,35103
6482,72.670599,35097
1692,41.672594,35094
1683,40.903702,35089
1703,42.842929,35086
6483,73.247463,35084
6439,71.943781,35077
6480,72.136396,35067
6499,73.740245,35060
6469,73.047069,35055
6494,72.836158,35052
6442,72.525748,35032
6449,72.900171,35030
6512,73.223672,35029
1699,41.639476,35024
1696,42.214345,35023
6474,72.182820,35018
6473,71.938739,35014
6461,72.689442,35008
6477,72.824348,35001
6429,72.442479,34996
6501,72.435503,34994
6516,72.919351,34991
6490,72.789489,34991
6495,73.506647,34979
6472,71.813751,34964
6458,71.797992,34954
1702,41.702003,34950
6484,72.056910,34950
6424,71.650587,34950
6487,71.850917,34947
1694,41.454725,34942
6468,72.903584,34932
6481,73.420572,34931
1668,40.695266,34919
6475,72.355559,34914
6456,72.040608,34895
6533,73.395816,34895
6457,72.224824,34894
6546,73.476681,34885
6440,73.053009,34881
1681,40.958514,34879
1690,41.950794,34874
6485,72.771858,34838
6443,73.896497,34830
6486,73.046111,34829
6471,73.292540,34826
1695,41.609178,34824
6493,72.231538,34815
6453,72.773284,34810
6524,73.254554,34806
6526,73.126850,34805
6498,72.017968,34784
6455,72.943362,34782
6488,72.758399,34768
1693,42.255236,34760
6507,73.042987,34755
6536,72.484805,34748
6532,73.155208,34747
6529,72.769032,34745
1685,41.703512,34740
6491,72.271803,34731
6460,73.885453,34728
6519,74.384429,34719
6505,72.854374,34719
6515,72.202414,34716
6613,76.103363,34703
1684,41.687050,34702
1691,42.040738,34685
6527,72.262686,34684
1687,41.208978,34683
6508,72.836596,34681
1688,41.234605,34671
6479,72.967289,34667
6504,72.849305,34666
1689,41.856681,34664
1678,41.527767,34663
6509,73.697747,34663
6489,73.604916,34661
6534,74.562727,34658
6459,72.724904,34657
6550,72.280010,34638
6492,72.742501,34637
6476,71.772109,34635
6513,72.438229,34628
6538,71.975078,34628
6548,73.050284,34623
6514,71.953642,34622
6518,73.360508,34615
6521,73.121573,34613
1682,41.948051,34611
6544,72.039325,34609
6511,73.170680,34597
6530,72.807771,34589
6554,72.736535,34589
6552,72.691129,34584
6560,73.018913,34580
6503,72.376960,34574
6500,72.495994,34573
6520,73.234889,34561
1680,41.425342,34551
6583,73.716535,34544
6557,73.039618,34530
1675,41.172198,34530
6502,72.978361,34521
6517,73.561129,34509
6549,72.876442,34494
6510,73.563114,34485
6558,73.569858,34470
6574,72.905677,34456
6568,71.994948,34444
1677,41.549414,34444
6522,72.641414,34438
1686,42.035634,34433
6497,73.374263,34425
7678,76.281527,34423
1669,41.816312,34417
6528,74.118724,34416
6556,72.239980,34407
6584,72.172533,34405
6600,73.349137,34402
6540,72.454741,34402
1665,41.097084,34393
6531,72.894050,34384
6535,73.505470,34372
6506,72.421060,34368
6563,73.516844,34345
6578,72.967033,34337
1670,41.301538,34324
6564,73.671787,34307
6547,72.972063,34292
6559,73.058631,34282
6537,73.255733,34274
6585,72.664605,34270
6606,72.355221,34266
6523,74.168729,34262
6542,72.217799,34261
1673,41.187017,34259
6571,72.074736,34254
6589,72.142169,34248
1654,40.316882,34243
6603,74.074963,34217
6541,73.792190,34214
6561,73.060944,34212
1674,40.835346,34205
6543,73.531813,34200
6579,72.577022,34198
6555,73.165828,34198
6539,72.788810,34192
6577,73.353251,34191
6592,72.992951,34190
6551,71.815530,34179
6582,73.420863,34175
6605,73.530008,34158
1662,40.962231,34155
6595,72.763505,34153
1659,41.257044,34142
1671,41.003105,34134
6587,73.787326,34132
1679,41.198101,34129
1653,40.864524,34124
1650,40.786859,34123
6553,74.105797,34122
6599,72.371120,34121
1667,40.721341,34117
1651,40.632127,34115
6601,73.337088,34095
6630,72.513580,34094
6525,72.819088,34094
6567,73.321499,34081
6616,72.211068,34079
1666,40.760050,34078
6594,73.734630,34077
6545,72.793819,34072
6632,72.317211,34072
6581,71.725330,34070
6588,73.450107,34063
6562,73.120112,34060
1663,41.532002,34060
6602,72.946027,34054
6614,73.398155,34037
6586,73.449636,34032
6620,72.698660,34028
6615,72.036952,34017
6634,73.206850,34015
1655,41.331784,34004
6596,72.870423,34003
6607,72.264014,34002
6622,72.485040,33991
1660,40.873981,33987
6570,72.047936,33983
6597,73.048055,33982
6610,72.717077,33981
1648,40.563554,33979
1649,41.253797,33976
6619,72.701757,33969
6580,73.579273,33965
6650,73.436985,33960
1664,41.053270,33959
6598,71.927728,33941
6604,73.066916,33938
6684,72.383765,33927
6593,71.602353,33917
6590,73.222167,33916
6621,73.262598,33915
6569,73.302625,33910
6636,72.695225,33907
6623,72.338614,33900
6666,73.872216,33893
1661,41.688649,33891
6565,72.726589,33883
1672,41.066968,33882
1657,40.617812,33876
6644,72.027375,33863
6635,73.068479,33835
6575,73.931335,33831
1658,40.973654,33819
6641,72.915839,33816
6566,71.689723,33815
6576,73.567448,33811
6572,72.915587,33810
1637,39.945902,33809
6631,74.041882,33809
6617,74.300080,33801
6640,70.826647,33798
6680,72.631440,33791
1638,40.832584,33790
6626,73.569894,33787
6690,71.706438,33785
6618,73.235916,33779
6638,72.489757,33778
6627,72.232086,33772
6656,72.228054,33764
6612,72.269733,33763
1636,39.566173,33760
6608,72.763078,33758
6654,71.999378,33754
6653,73.966194,33751
6637,72.625622,33744
6658,71.784628,33737
