IMAGE_SIZE,TTI,FREQ
13296,8048.053794,10912
524776,5738.864788,10894
826086,7292.642975,10890
23333,17300.800643,10880
7460,12318.285465,10877
52835,3372.852400,10874
353441,6358.490238,10858
1214,14851.255097,10839
16116,9208.517531,10838
110376,4067.103942,10833
11063,8254.028996,10829
193183,4780.326342,10823
93826,7475.121316,10823
25779,7536.334535,10815
34613,6833.757699,10813
132627,6388.029393,10785
544602,8256.781262,10780
29728,6390.429884,10775
35282,7813.380975,10754
14088,6116.624569,10729
119729,10929.185247,10710
370101,4156.937220,10704
29810,11747.280576,10703
683614,4972.354579,10700
4225,6807.986631,10696
543251,14165.154508,10692
1562957,5052.039394,10687
2934,12654.075721,10684
11256,6635.794740,10684
226288,6002.025370,10682
180840,8215.556242,10677
1861201,8368.955678,10672
130150,7256.417659,10669
29137,6936.261155,10668
57004,8451.807782,10665
269736,12084.899372,10663
261357,5176.040889,10663
787723,6605.359955,10643
17403,9749.006588,10626
83475,11379.553364,10597
62567,3654.667171,10573
64984,5076.857359,10565
130805,12004.175562,10549
6798,9995.845060,10546
1203846,4878.126128,10529
2702706,14112.849259,10528
249371,13613.505334,10498
18029,6422.211223,10496
1695045,5007.792068,10489
288401,7092.657478,10484
27231,14561.094451,10471
304565,5615.741070,10470
69300,6838.505022,10455
126350,11035.452092,10447
6031,8179.505840,10446
41519,3381.162310,10443
129,45540.718705,10441
1563166,6210.631862,10420
540930,7488.341217,10401
6503,5754.347918,10399
331918,15322.645661,10394
495010,7546.101915,10391
498400,5543.000289,10382
7467,10303.873578,10370
692416,7301.162423,10368
4279,4355.324491,10367
3337,5904.381453,10363
723906,8947.232944,10363
519,4840.176095,10341
33897,9496.655209,10328
230750,28643.806858,10324
627989,10359.788810,10313
50450,4362.653689,10300
4936,12282.392562,10299
4290155,13874.456832,10297
3667,8557.487956,10296
22577,6915.369111,10295
11342,5864.130701,10283
30338,9894.244697,10278
4169,13146.666926,10271
210812,4420.549279,10268
453220,6188.140867,10265
237698,4813.453088,10232
727783,8886.866080,10230
1414923,5649.745300,10212
5318,5678.867901,10212
63397,6997.982661,10208
7603,11749.908440,10201
11159123,6169.430379,10198
176507,8482.795096,10195
205879,5696.498429,10184
246159,10287.117549,10183
19027,5498.957629,10172
26054,5767.967165,10172
9523,6935.840444,10172
8339,5639.959178,10166
141212,2323.113735,10164
34552,6465.690443,10150
345177,9167.700138,10148
972,6019.799901,10120
5575383,5730.551438,10119
228847,13474.664853,10106
614467,7790.797248,10101
8607,82197.841876,10087
6957,7762.320040,10080
64751,3544.358547,10074
3550058,5263.256130,10073
9262,5156.048470,10068
298828,6488.547938,10065
45879,7157.716944,10051
24718,8761.757941,10043
91558,9990.926310,10042
6743,5593.573620,10038
57347,13781.608097,10028
499432,6357.080814,10023
61249,10656.157585,10020
417093,7109.201757,10017
267862,5145.791683,10004
77539,8023.689962,10002
8817,73338.285800,9993
264075,11446.786029,9992
5978,11638.586345,9989
624462,5335.878019,9977
69724,6149.829740,9973
155646,3323.128560,9972
24261,8722.837615,9964
11274,7157.727675,9955
87,234687.850644,9936
2374,7340.560560,9924
3231110,2665.460786,9920
1584,7971.313029,9916
58369,8560.688774,9906
127683,29009.319964,9898
34806,13343.991209,9897
8735,6926.488424,9891
295,10083.253165,9875
46721,6575.326008,9874
438823,7168.667377,9861
26211,11533.473310,9854
334496,5598.116119,9852
22596,6882.805570,9839
13787,4124.557624,9831
80234,7713.853450,9826
37697,7449.559662,9822
7711,5055.407098,9806
656940,4986.048873,9801
185861,6685.568263,9793
9304,7871.707516,9792
23826,4817.032989,9791
21741,7921.759015,9789
24068,4820.181837,9778
298975,8174.407938,9776
48842,8544.510542,9770
306270,7504.037405,9758
716725,9689.791983,9754
546783,14601.464520,9752
1212075,6381.920796,9747
3376,7385.531465,9741
155194,6009.861807,9740
57090,8610.348541,9732
41427,13017.581355,9729
3432,12634.574263,9729
12117,9277.793764,9717
5679,383810.575651,9709
682964,4995.574431,9707
301037,6653.793324,9706
13440,8041.130256,9704
93264,1856.151918,9696
45408,6910.683553,9692
33855,8027.877618,9691
139330,4000.844486,9684
46683,7221.296220,9682
3752,10067.023037,9680
154044,16045.377329,9660
6874,14514.653727,9660
72397,10288.434904,9655
91657,6566.922391,9651
268751,7997.675370,9651
93247,8520.228314,9649
717469,4191.394860,9649
455826,13069.544833,9647
9679,5008.733409,9644
29774,7374.206288,9637
10346,10640.840324,9632
38031,5783.433378,9629
1058418,6197.076115,9617
4152,10530.131801,9613
1188413,6064.649501,9612
22468,9269.880895,9605
91257,11615.144301,9598
695830,4398.931700,9590
361691,10551.004591,9584
138120,8011.935992,9577
813566,6625.303626,9571
653045,10527.342669,9569
3737,10643.715167,9567
86621,9180.841263,9563
2170,5508.989852,9559
70348,8455.021038,9554
8276,12941.897508,9552
1971859,8019.861798,9544
494328,3541.005658,9544
6075,9052.222665,9539
62162,7371.108607,9539
2421,4892.456004,9535
50911,2975.899182,9532
31506,3439.237121,9531
1452155,14345.789507,9530
10860,8851.820386,9526
2499,9639.004095,9524
4769875,6425.474658,9510
7621,14286.455769,9507
560090,7192.690163,9505
217183,7672.411474,9500
157969,3746.478311,9498
1272981,6997.271002,9487
15833,4854.242271,9477
160989,5586.324470,9477
12112,8178.111557,9475
253,9514.332067,9474
36769,8150.807051,9474
19409,8348.451838,9468
834512,5220.393978,9465
3221770,4428.180345,9443
120864,4978.345730,9438
15250,4701.090707,9437
134978,7755.836761,9434
64884,3963.148341,9431
91131,6112.124748,9411
8983,21944.810684,9397
624272,6803.104355,9391
65096,4900.055171,9389
2667,3930.869181,9387
3226,8342.874960,9381
53888,62668.343640,9379
90736,6275.161597,9369
95971,2971.679419,9358
22644,8569.327630,9352
3844,6403.914197,9347
25278,9908.215800,9342
19321,5465.345503,9340
4448808,7613.260069,9336
167556,3974.425110,9327
10645,8757.212853,9321
7173,7874.516575,9321
67281,14436.742805,9312
1695254,6550.757367,9298
190541,7250.476436,9294
41267,4046.049408,9290
3415,9394.715903,9275
12070,7041.096517,9273
1531289,5088.510569,9272
409,3462.336713,9272
2751,4799.830421,9270
6644,4909.105286,9270
563834,7741.412171,9268
4957,3585.831768,9261
6378,5575.216663,9254
249387,9367.907075,9244
93221,1822.514502,9240
426842,8341.968936,9239
289334,5657.029440,9239
6158,6680.705577,9235
301943,6853.743151,9235
34666,57499.784600,9234
49280,4722.181798,9230
3612427,14474.270628,9223
76404,3322.477440,9220
85965,10194.976338,9213
403138,6063.422350,9208
251218,5483.774081,9198
24450,5358.889191,9196
4272900,5346.570481,9194
18040,4747.605177,9194
8620,12716.804286,9192
602585,4471.504573,9184
1119,3846.183611,9177
15038,7379.642211,9173
222147,5567.541844,9165
105436,1977.361979,9158
58613,8733.120140,9156
81292,6691.969498,9147
35026,7424.934186,9147
85961,9656.864611,9144
37633,17924.127930,9130
2850,14348.173613,9118
34220,8923.231994,9108
2720,7540.218554,9087
128460,9086.304922,9081
135439,7098.997796,9074
44480,6444.150132,9072
649892,14009.225187,9068
17475,6319.399404,9066
673,6306.658685,9062
1125989,6827.153091,9060
8090,10189.132686,9059
85029,11304.163759,9056
668786,5231.282023,9056
639114,5342.928081,9038
16861,11273.821765,9033
1488657,6772.548416,9026
54947,8561.492463,9022
15704,6602.972586,9010
176162,8571.694802,9004
1488615,6820.154591,8985
424259,5242.389526,8975
62087,10838.485450,8969
16916,6262.286768,8948
4223830,5731.429881,8942
137649,8669.541569,8937
4601,6188.542166,8929
4489,6182.656880,8924
3505,6393.932070,8921
11317,8730.978893,8907
7014,6907.749101,8896
389694,8444.599707,8881
841088,7412.618624,8881
78178,7914.014919,8848
11435,5663.372795,8844
387310,11959.278281,8840
3408,11422.494625,8837
40380,5722.370593,8821
138966,6049.523469,8820
91886,7694.578929,8818
6032,9701.819939,8797
11287,7352.161452,8789
28562,2933.877860,8785
1531498,6267.327072,8784
3441,11594.454971,8761
1154342,2325.284703,8760
4597,7913.745519,8759
30142,3771.352672,8756
649737,10115.836037,8752
562,7831.615596,8746
370667,4977.367982,8745
32375,5473.518074,8742
7094,4733.510183,8740
245472,7957.295720,8738
220850,1418.467201,8735
4026,5633.702542,8734
2800,8540.460110,8724
298594,6667.717469,8707
49308,7189.473515,8703
835033,3816.749741,8695
156146,7457.334100,8692
41925,8522.873517,8681
14144160,11644.695747,8677
3049,15376.446212,8673
4405,6820.619707,8667
199,8044.147998,8642
269778,6678.395413,8634
19407,5192.526529,8632
488087,4339.897112,8621
20088,12310.057315,8619
357935,6461.712429,8617
19069,7903.255687,8616
9988,8204.497737,8615
69950,4591.923533,8605
252296,5718.216769,8599
23593,6461.334109,8599
1733187,3920.260895,8582
122798,16175.047430,8581
130360,9244.654232,8578
120651,5342.250962,8575
1718780,4297.389842,8565
2922,10129.618008,8563
2320009,5669.351291,8557
557469,7989.087251,8550
31704,13756.045380,8550
93036,7094.586728,8544
809,14050.410959,8541
280155,4782.765987,8538
2470,17465.402460,8535
15292,4453.800445,8534
139755,5421.951360,8532
17894,4325.879986,8524
42240,11072.164593,8518
420788,5559.249178,8516
53957,8880.103570,8516
2058,4101.657072,8512
767102,7012.942048,8507
44896,6763.706332,8496
28813,3751.689736,8496
37707,7367.520019,8492
65579,7013.001767,8488
457362,5775.086679,8468
7753,5658.745805,8462
25521,6396.661382,8452
2512,15525.924126,8435
57358,5164.971899,8434
4236,12232.859820,8432
65731,1634.224146,8432
644203,9874.741690,8424
268662,12099.909404,8422
164664,7911.338083,8421
16305,6805.794132,8418
38672,9964.113396,8413
15747,6293.154633,8407
44850,3322.630927,8394
252930,10339.667898,8392
14443,5453.534104,8386
53636,4235.110210,8384
369979,4421.445852,8366
27037,4216.714833,8360
6805777,12891.494070,8347
84054,4776.380079,8343
91712,6285.652560,8341
18144,7016.537059,8338
45787,3441.640082,8313
363923,8344.275244,8309
33981,15351.096895,8308
25166,5664.350054,8293
37696,7516.775835,8293
2050,11505.976604,8292
970926,5901.170446,8290
25194,10981.018583,8287
586759,5927.799831,8283
8733,293632.184805,8279
19095,5215.710955,8279
309315,6502.628295,8270
11523,16756.573761,8270
280595,8509.593054,8264
4531,7359.984604,8249
9346,8418.632319,8249
1471702,3951.971113,8239
463693,9131.956045,8213
832138,9287.093754,8213
66314,6563.264434,8210
863620,9530.577818,8205
18334,6169.552792,8202
159431,8830.403982,8186
35042,12804.735136,8174
7241033,6772.925735,8160
52555,4422.432389,8157
55158,6123.030292,8154
45932,4591.143699,8149
10704357,5945.787495,8141
227781,5893.445605,8135
2128,7134.772336,8126
1254302,2176.261538,8125
48496,6217.375308,8124
30356,1315.508927,8121
562338,3960.269278,8118
44412,5684.093003,8118
59147,15754.233177,8114
43708,7944.084207,8111
44603,5433.353239,8105
174254,4711.693077,8103
298981,5489.151957,8101
161165,8962.816576,8096
1361064,6429.454051,8096
71830,4235.881888,8094
244106,6981.129881,8092
3462,6543.043898,8087
259242,13123.971298,8083
156130,6113.601091,8067
827951,7310.915830,8067
689448,7445.262747,8061
1053477,4173.167867,8054
371251,6256.429263,8051
41051,7569.973776,8046
567618,9973.066053,8039
2797,16979.749565,8038
356,6098.462267,8030
892162,6508.464954,8018
639157,5124.167041,8016
28744,8027.963934,8013
59094,4476.383040,8007
151091,7805.554542,8003
3528,7785.154500,8000
897502,6824.585146,7998
35446,10443.298899,7996
25653,8071.388243,7995
1444,14118.857768,7994
1270761,16909.317192,7992
19237,5984.345643,7988
1669747,12655.578262,7986
4217840,5237.170173,7986
29838,11182.681670,7976
804380,10806.292294,7968
60190,8365.202114,7946
561101,10659.758186,7940
370098,4268.459871,7937
36163,4654.668096,7927
45999,4746.171569,7921
6127761,6269.224467,7921
54511,1164.935313,7915
2537974,7298.041704,7913
18104,4871.123971,7897
11421,5625.458138,7895
302192,6508.327337,7894
9388,8841.753864,7894
693,6066.976040,7888
34996,7020.797008,7887
58781,9945.469820,7886
51269,6898.054033,7884
53134,4874.824962,7884
1166903,7233.900419,7883
192603,5547.800660,7876
50993,5227.099162,7876
103271,6620.804674,7874
9596,6223.060722,7872
29571,9803.981453,7872
49708,8774.188478,7863
69858,5954.799771,7846
63932,5265.778330,7845
579571,6925.246588,7839
6303315,5164.432074,7832
15173,36187.082619,7819
182832,10881.172083,7816
163,9955.856320,7809
560820,4271.618913,7804
148545,7368.471282,7800
5720,14627.775840,7798
708480,8507.028348,7796
31083,5526.474650,7791
45074,11933.422978,7790
9343,7698.478294,7786
13978,4437.851528,7786
55974,8958.070620,7774
2674,8194.626866,7772
283438,16056.722544,7767
3561,8165.649884,7766
43715,9383.852482,7755
9528,2715.920041,7754
3961,2520.063226,7750
56504,6861.148115,7744
9595,7656.834216,7739
56926,7042.698889,7738
12100,10988.525343,7734
3511,12925.535239,7733
98289,17067.264261,7731
3439,13232.337733,7728
161073,6270.873606,7714
8115,9993.258203,7711
19336,5939.610895,7710
35068,12461.155544,7702
11299,6618.807428,7701
119464,8861.345473,7688
37586,6859.413349,7686
43197,3991.667187,7683
163109,7181.599922,7681
605130,4785.792578,7680
8821141,3831.000000,7670
351991,4996.737247,7665
348962,3849.285136,7663
96757,16960.515278,7658
260170,6121.273452,7654
46681,3798.165358,7644
91737,5923.477350,7638
416022,5121.751506,7638
63133,8492.133822,7637
601306,15148.061542,7637
383314,7863.174699,7636
18272,7741.504194,7630
104098,9295.957776,7626
33671,9518.527013,7626
2471362,7324.735310,7624
18102,6707.929152,7622
3450,13862.951956,7618
563722,9767.839307,7617
31746,16996.169140,7615
62499,4399.331495,7614
64531,6027.281735,7610
45786,5392.204758,7609
15330,6826.973449,7608
298457,8301.230698,7603
168113,6467.375971,7599
8381,7954.294946,7598
226390,33136.197077,7596
13507,4970.756223,7593
16906,4289.562903,7591
14053,4025.296966,7580
6860,36376.058358,7574
520683,6279.151591,7573
55289,3916.397278,7569
220507,7670.748181,7561
6694,11295.505033,7550
247808,5294.295123,7546
1077449,6929.651603,7546
54858,4125.361284,7537
9183,7602.244922,7533
495106,7578.063056,7533
18270,5702.145551,7530
651615,12939.501727,7528
83003,11861.052478,7527
6923,11120.184536,7527
237240,6176.208931,7524
80067,6495.477798,7522
17987,5684.631831,7521
225584,6658.941489,7520
8730,1335.787576,7518
16415,3892.221735,7518
5337,26485.671411,7517
219058,6720.853145,7504
76287,5704.524520,7504
75191,7749.137430,7502
1133,2970.062967,7496
6733,3408.775300,7490
85626,9103.598718,7486
3431488,9604.739567,7476
13591,8701.856933,7472
7981,7697.230090,7471
3821,13282.287438,7459
1755150,11751.376559,7457
5001,7852.825329,7454
3506,8936.799275,7453
35105,4993.322507,7451
50952,8030.900900,7447
188482,9385.260140,7446
62597,7449.530826,7445
153218,8493.216819,7444
14404,4807.900013,7441
61039,8742.765268,7434
370161,7479.568469,7434
46564,7285.302072,7432
129917,7204.501415,7419
358536,10851.525748,7418
9119,10123.845728,7409
85960,9682.353767,7406
26719,4496.862544,7406
158936,5831.327391,7404
56431,41467.109010,7403
29726,8692.007298,7399
3196,13967.175182,7398
40683,4845.723094,7396
65537,6441.295836,7396
716768,8521.709032,7396
37360,5171.412282,7393
14166,7236.474496,7391
492450,4482.823808,7384
13983,4496.177076,7381
38117,5387.913941,7367
308773,4490.385870,7360
37224,8436.077582,7360
369071,9323.780481,7357
300340,7152.312611,7351
38368,7767.649020,7348
61856,7992.644801,7348
7899,6817.663536,7347
75064,8440.724608,7335
63978,3657.068895,7330
476316,7173.492700,7329
37225,4969.530295,7328
824543,16432.439803,7326
61667,9892.265328,7323
61810,10113.360432,7319
742204,8180.760739,7310
91775,12859.601505,7310
140395,5359.372826,7301
3746,15608.551034,7299
37695,7406.613558,7287
41311,6645.299588,7280
4514,7677.791970,7273
57138,1178.995598,7270
33622,4937.979353,7265
55124,6743.608426,7263
1804028,4190.139570,7258
554282,6809.584505,7254
34622,55958.324783,7251
273939,7195.794564,7248
141131,11111.103491,7247
1276431,7690.361855,7246
14172,8435.436670,7232
26785,7026.117135,7231
50107,6433.473531,7216
574685,6177.630857,7214
528979,7101.616611,7212
32035,6887.935229,7210
3144,54432.182159,7208
559353,10381.126162,7205
646683,11866.870766,7204
81122,5972.561572,7203
647855,5787.810469,7202
59726,9207.666759,7202
61447,4343.133176,7201
51704,4291.011547,7188
3005,9548.749095,7186
49698,9948.493250,7185
66102,8704.192511,7184
2432477,5343.479454,7179
53236,2094.234991,7179
686212,7082.071886,7178
54989,6951.475042,7172
249143,9609.733891,7170
1253887,9340.476004,7168
6647,5458.528394,7167
294952,13208.935745,7159
4063,7899.779952,7153
344041,5543.123881,7152
26669,9024.998741,7148
2152003,6830.141058,7146
6977,5760.634071,7138
25236,8962.727502,7134
2501751,10011.818029,7133
301885,6491.525866,7133
16289,13847.688219,7130
5149,6748.947258,7129
137404,6346.154688,7124
34595,6177.722480,7113
1330271,3667.709042,7111
163018,6578.547106,7101
91690,2970.914024,7095
8469427,7487.706794,7094
237436,5620.070631,7079
127599,19140.054810,7079
133157,9021.133230,7078
92128,10865.696340,7077
558227,7394.857042,7072
25311,7532.126362,7067
43734,4122.191197,7066
331316,5987.172399,7065
4363,6657.366818,7058
3968,14229.115488,7057
1026990,11529.195720,7056
87312,9853.004538,7052
402054,5122.043830,7050
87689,6012.212512,7049
40258,11477.056392,7040
69669,11466.657480,7039
9237,27397.105869,7037
6762,8446.848209,7036
4272942,5063.668941,7035
425597,5002.521683,7033
418501,6412.781712,7032
55527,4692.659169,7024
422,9352.321652,7020
44565,2949.630199,7020
555138,7197.303095,7011
318037,4607.409188,7009
7714,6069.227299,7004
26032,11418.917429,7000
813456,12044.483917,6995
20146,6052.995423,6992
242322,5029.467096,6990
51492,5328.780544,6990
1480738,6043.430758,6990
145753,5421.361620,6988
97846,12201.122817,6986
6509,9612.807136,6979
1729983,6434.513471,6978
177422,11817.798739,6976
501193,4895.081027,6973
695704,4622.922117,6972
227453,5411.707132,6969
38525,5165.757284,6967
298061,10283.248493,6966
13851,6338.616798,6965
8649,250943.507253,6963
91469,6618.556786,6956
2788904,6463.432207,6955
144726,6244.839540,6955
9481,5123.073339,6954
2154818,7555.796374,6949
247,9778.006334,6947
6280,8266.366398,6946
283437,15380.147919,6943
814606,1277.125288,6936
230937,6459.232622,6934
106997,1365.433516,6934
2489704,9173.058900,6927
11282,8481.592084,6923
85966,10176.743571,6922
3399,10706.096387,6920
139342,7812.938359,6911
590424,7619.940640,6907
557291,4862.100666,6904
6841,8459.736125,6901
48374,15014.636904,6899
573666,3823.680388,6899
150400,7225.256741,6898
353548,6990.828426,6895
167514,3781.129098,6894
169805,7337.670438,6894
309132,8050.528370,6891
228665,3530.523899,6883
623470,5115.645358,6883
292467,6930.694331,6880
39785,98977.016434,6876
9329,7948.560209,6876
796838,11097.839348,6872
28786,6774.137886,6868
314685,9278.660693,6864
3617,7774.841200,6864
16546,5546.528863,6860
12050,6247.369825,6860
294956,13417.823444,6859
324449,6501.916800,6851
1046369,9719.072138,6848
7131,10351.217906,6847
63087,10671.152542,6844
762325,4991.881336,6826
418567,6986.978165,6824
49027,11665.681625,6819
108683,10581.033020,6814
16413,2311.293038,6808
238469,2304.506763,6802
345093,6959.986471,6800
22294,6065.922194,6799
45829,3654.229513,6797
1816,7182.304386,6794
443490,7799.145002,6793
7267,10850.868925,6790
1480781,5913.220044,6785
1229963,6360.406550,6779
119506,10130.569276,6770
614359,9490.838161,6766
13789,8099.674649,6765
69851,5022.035630,6764
648770,4979.169231,6760
355450,8143.737637,6754
31907,7563.699052,6752
44180,2835.256999,6751
665047,14839.143090,6751
63270,7430.922496,6748
341389,6461.361844,6746
49203,4958.901423,6746
298165,3960.671708,6744
19279,7177.292896,6743
627863,5528.734757,6741
98380,4304.464143,6735
897138,6140.205791,6735
964844,4527.477033,6727
717078,11383.001190,6725
53230,4721.757810,6722
1064475,9236.691266,6721
364900,10288.146091,6715
404552,7951.165127,6710
150443,6582.008050,6708
87129,7981.112487,6703
300795,7040.824556,6703
647812,6199.612696,6695
20633,3504.944287,6695
17507,3559.798208,6695
1389,7123.223053,6689
309126,3093.363786,6688
344083,9125.850711,6685
23791,16129.461285,6677
42493,5688.025925,6673
1575122,11622.043465,6672
7264,9395.677008,6672
138078,8025.083208,6670
14485,7206.598410,6666
280638,8231.641164,6666
9133,234784.338589,6660
1302676,6540.118504,6658
197049,5914.242602,6657
110489,5949.097356,6656
966710,7399.553851,6648
63571,8584.523544,6647
28823,8802.919476,6644
411537,7833.194277,6640
64424,5640.416742,6630
60020,4893.061548,6629
435220,14588.630760,6619
535166,13455.565342,6619
37159,6863.741194,6615
247884,7032.521252,6611
429695,4271.488126,6611
35872,5470.009985,6610
1779460,3762.220708,6606
5115,3037.273856,6602
76596,1532.138203,6599
679728,4708.603879,6599
1041764,13452.751592,6594
80835,15510.576608,6592
1245,10307.987862,6591
1256,14630.221311,6588
347351,7402.111600,6586
245176,7844.531967,6585
2168313,5517.539863,6585
57816,7544.451824,6580
13806,6564.022188,6580
1970,6722.508134,6577
42679,7134.711635,6575
27189,12659.363138,6565
1275667,6364.236289,6564
6610,6671.280207,6563
549084,8540.343698,6561
6606,10565.221528,6559
1028687,5806.189045,6554
5514,5455.107072,6547
152894,44414.137683,6544
1248336,7360.510778,6541
415500,4531.144801,6540
557581,6813.776044,6537
126680,5776.977819,6537
134337,6534.052946,6535
59095,3967.781724,6533
580485,5343.217238,6532
79056,7176.875670,6531
54012,4533.373258,6529
4019963,9997.830423,6528
517899,11662.586550,6528
16158,9382.712732,6527
4105262,5255.668608,6524
2974,10608.107159,6523
448384,5882.478294,6519
237114,7354.660991,6519
836306,6920.583768,6518
6989,4074.416449,6517
58283,6968.825967,6516
19378,8272.844465,6513
3536,22883.882443,6499
131805,15375.307065,6497
8395,4707.271244,6496
41195,7890.466123,6494
240123,13863.926690,6493
457006,4144.782850,6484
50302,8354.297389,6473
50404,8016.449065,6469
91937,12598.187220,6463
58709,50656.795106,6457
3397,13580.530204,6456
592129,9173.374806,6454
649725,14559.770804,6453
1497405,12720.208870,6449
2407,5546.508843,6446
125508,13690.877890,6445
12205,4340.019255,6440
16420,6812.725478,6433
179810,4149.072173,6429
7515,5185.554084,6416
514267,9348.400624,6415
1054336,17108.454163,6414
540148,8324.303711,6414
1776156,6791.722439,6413
693860,4143.276981,6412
73087,7974.780933,6409
9721,6362.060938,6400
456961,39245.717412,6398
11982,6078.050039,6395
38687,9964.098202,6395
36537,7309.989679,6395
75476,5927.879618,6388
63156,6007.433312,6388
252028,12796.628934,6387
767272,12987.671887,6385
2151221,7810.338826,6372
1350,6773.258363,6367
98082,10110.337207,6367
31373,6665.530031,6360
32488,6438.800503,6356
252888,11316.186841,6353
722287,8727.152889,6351
6454,9110.106034,6347
305753,9688.044910,6346
53001,2518.707552,6343
4377,9556.552437,6341
500115,4078.777129,6340
35084,15130.428887,6335
103013,2822.470477,6334
12477,9151.944725,6332
7061,5516.643298,6319
41622,8413.348163,6316
71123,8811.378228,6311
5000172,6139.179483,6307
49988,8072.872681,6307
37058,9185.286915,6305
52520,7050.973170,6299
96715,16432.302270,6299
3187,13537.382306,6296
249077,8533.131872,6294
144725,7178.885905,6293
11439,7813.105866,6291
91173,10248.232237,6291
39372,4731.785657,6289
7255,8418.501829,6289
67463,7741.974551,6287
3918,10045.518778,6284
5193990,4702.445576,6284
27273,17679.190802,6284
193439,4013.090938,6279
22700,9172.585405,6276
544066,11672.806987,6269
3119,7539.859263,6267
18350,8667.292963,6267
549082,6496.405108,6265
4348,8377.656395,6263
139643,5107.471734,6262
53775,8523.490816,6261
5804,11602.971570,6261
181764,16408.930671,6260
12407,5401.800384,6257
25695,9545.638107,6256
23673,10173.532459,6254
35,5843.800320,6250
63539,3788.927931,6244
765291,5490.795513,6240
154505,3491.440167,6234
35168,11429.336916,6233
60871,6440.455231,6232
3373,5458.778081,6232
504011,16997.808162,6224
3918755,5629.078605,6221
135954,10192.675241,6220
252410,7782.226118,6218
78836,4760.355867,6213
54378,6801.722312,6212
409837,7708.225209,6212
689180,7081.613366,6210
840479,8089.515625,6208
492492,7305.379916,6204
176087,6137.293245,6203
287502,8682.036440,6202
12449,8529.419032,6200
574843,5200.550089,6199
39618,8100.537022,6199
622874,5879.162014,6197
46893,7818.235028,6195
747262,5091.071359,6194
105070,7915.899386,6192
159533,5500.476229,6184
379009,4971.205440,6177
5123,10268.126599,6177
61102,7404.339971,6177
4062,4702.315670,6171
30212,5236.884765,6170
482225,4778.013139,6165
6425,7829.257138,6164
6282,6774.218958,6161
1802,9931.218831,6160
2426896,6381.825211,6156
165993,12267.137797,6154
104318,4706.335503,6146
1120422,10884.899707,6142
193575,5615.340717,6140
11207,10576.201140,6140
11384,8751.221209,6139
21250,6026.933377,6139
6482221,11946.963156,6134
20436,8015.703945,6134
43551,4884.638676,6133
9161,10077.225538,6132
92182,4667.648565,6132
53821,7076.292170,6130
5556,4696.398923,6129
490165,6343.369555,6129
19402,5099.650783,6128
22485,6037.730983,6126
48871,7057.329306,6125
12656,8936.697093,6124
142480,8100.073191,6121
8641,7765.022880,6119
98247,16574.552051,6119
47080,5921.424975,6118
35022,4170.865117,6109
11660220,9596.852489,6108
85959,10161.992468,6107
131974,4989.365438,6105
20492,6595.128932,6104
184653,7247.116866,6101
6758,5653.672572,6096
983955,8784.273473,6092
20076,5736.646682,6088
8014,6485.803157,6081
18221,6835.497204,6080
3930,5998.501399,6077
418268,4983.356261,6077
613939,6574.877615,6071
35565,7661.957805,6067
21557,6238.310089,6066
66350,8692.658915,6063
418413,6447.040079,6063
64316,6508.495876,6062
5266,16486.541900,6062
163649,5955.904243,6057
429917,10853.493809,6057
3368,45474.304657,6056
34727,6730.247069,6055
638409,5870.102742,6054
47478,8471.978853,6053
3444,7586.027769,6050
52296,3122.612498,6049
159008,5084.982430,6033
426374,6776.775971,6026
28745,4930.440810,6023
122917,5477.282580,6016
297013,4798.820526,6012
12925,8239.416570,6011
716683,10120.310483,6010
3809988,5076.060646,6002
400022,5724.210632,6001
7764,12234.142190,5999
670599,5424.030172,5999
123964,6070.549291,5995
23868,4978.049558,5993
310515,9525.335447,5992
18313,6271.333055,5990
129713,16770.018865,5990
6806928,18156.641390,5987
91335,4862.576846,5986
65788,13499.836452,5986
10802,165230.418869,5978
8837,5175.533211,5977
387705,3508.808806,5973
3091,19006.336348,5970
3162,4322.219635,5969
13934,9933.466231,5967
39110,6200.762743,5964
222863,9739.970322,5964
19398,5369.581083,5963
7175,5692.771759,5963
29909,4531.669631,5960
4217882,4888.775671,5960
10101,18339.970800,5959
66927,8799.541702,5959
67393,6749.816213,5958
12028,6783.226586,5958
23484,4829.052411,5953
24369,4827.445303,5951
418234,5119.415462,5950
17361,6482.251303,5949
18230,6494.965859,5946
402852,7266.743646,5941
121821,8533.575916,5921
217712,6780.210882,5918
145370,6089.380308,5911
61252,9687.187616,5911
261740,9209.491878,5910
1402,8327.490863,5910
431567,3419.541250,5903
88703,4300.620064,5901
3326,27773.657569,5899
292267,11032.873643,5896
1028296,11619.994741,5895
7947,9278.302172,5894
145099,14396.163217,5894
53182,7749.099966,5892
44771,11153.109789,5884
3330,6139.922828,5883
325386,6347.825060,5882
345219,9751.904592,5880
5678,13218.166723,5878
225240,55872.883104,5877
237109,2007.693224,5874
12867,10208.748595,5871
53272,6394.019254,5869
18376,7944.132924,5868
59043,4786.869224,5865
26227,9973.912020,5865
649634,5350.624254,5863
2499597,12965.796656,5862
19171,5815.636627,5859
6689,4042.263526,5859
10704399,6712.832792,5855
74140,2260.985128,5850
140581,7174.138974,5850
7348,8914.014027,5846
127851,10295.443551,5846
18225,5784.496408,5846
534911,6248.940623,5844
49502,6435.357974,5844
58601,4022.063870,5840
5224,16636.900514,5840
1446,19867.331505,5834
88753,11896.087948,5833
70049,2187.955723,5827
